"Plot","Rated","Response","Language","Title","Country","Writer","Metascore","imdbRating","Director","Released","Actors","Year","Genre","Awards","Runtime","Type","Poster","imdbVotes","imdbID"
"a victim of British racial violence and profiling prevents his son from playing cricket.","N/A","True","Hindi, Panjabi, English","Patiala House","India","Nikhil Advani (story), Earl D'Souza (lyrics), Anvita Dutt Guptan (dialogues), Harshdeep Kaur (lyrics)","N/A","5.4","Nikhil Advani","11 Feb 2011","Rishi Kapoor, Dimple Kapadia, Akshay Kumar, Anushka Sharma","2011","Comedy, Drama, Sport","N/A","140 min","movie","http://ia.media-imdb.com/images/M/MV5BMTk5MTcyNzE3OF5BMl5BanBnXkFtZTcwODk5MDA1NA@@._V1_SX300.jpg","2,269","tt1535467"
"Wendy (Marla Sokoloff) is left a struggling winery in her father's will. While learning to manage it, she must contend with a cunning competitor and her feelings for his son.","PG-13","True","N/A","The Chateau Meroux","N/A","Tim Carter, Adam Morrison","N/A","4.7","Bob Fugger","N/A","Marla Sokoloff, Barry Watson, Amanda Righetti, Christopher Lloyd","2011","Romance","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMzkzNjkwNDQ0Nl5BMl5BanBnXkFtZTcwNzAzNDgyNw@@._V1_SX300.jpg","460","tt1670269"
"A young couple tries to free an imprisoned child with catastrophic results.","R","True","English","Children of the Corn: Genesis","USA","Joel Soisson (screenplay)","N/A","3.8","Joel Soisson","17 Mar 2012","J.J. Banicki, Diane Peterson, Kai Caster, Kelen Coleman","2011","Horror, Thriller","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMjE3NjU0NDIyMl5BMl5BanBnXkFtZTcwNzcxMzM3Ng@@._V1_SY264_CR3,0,178,264_.jpg","1,665","tt1745672"
"Set in Algeria in the 1920s, a rabbi's cat who learns how to speak after swallowing the family parrot expresses his desire to convert to Judaism.","Not Rated","True","French","The Rabbi's Cat","France","Sandrina Jardel (screenplay), Joann Sfar (comic book series)","74","6.8","Antoine Delesvaux, Joann Sfar","01 Jun 2011","NA","2011","Animation, Adventure","3 wins & 4 nominations.","100 min","movie","http://ia.media-imdb.com/images/M/MV5BMjEyMTU3NTI0MV5BMl5BanBnXkFtZTcwMjIzMjExOQ@@._V1_SX300.jpg","1,144","tt1355638"
"N/A","N/A","True","Italian","Kryptonite!","Italy","Ivan Cotroneo (story), Monica Rametta (story), Ludovica Rampoldi (story)","N/A","6.5","Ivan Cotroneo","04 Nov 2011","Valeria Golino, Cristiana Capotondi, Luca Zingaretti, Libero De Rienzo","2011","Comedy, Drama","1 win & 10 nominations.","98 min","movie","N/A","356","tt2103203"
"Two joyriders Jesse and Sam discover something hidden in the back seat of the car that could change their lives forever. Brian, unknown to Jesse and Sam, is desperately trying to seek a ""...","N/A","True","English","Pressed","Canada","Justin Donnelly, Christopher Donaldson (additional material)","N/A","4.5","Justin Donnelly","18 Feb 2011","Luke Goss, Tyler Johnston, Jeffrey Ballard, Michael Eklund","2011","Action, Crime, Drama","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTkzMjAwMjYzMV5BMl5BanBnXkFtZTcwNzExOTE0NQ@@._V1_SY264_CR13,0,178,264_.jpg","954","tt1716759"
"In this unearthed lost movie from 1990 that the studio deemed too terrible to release, a Vietnam Veteran Sal Bando(Sorbo), tortured by his past as a Poolboy returns home to Van Nuys, ...","R","True","English","Poolboy: Drowning Out the Fury","USA","Ross Patterson","N/A","4.7","Garrett Brawith","27 Jul 2011","Kevin Sorbo, Ross Patterson, Danny Trejo, Jason Mewes","2011","Comedy","N/A","90 min","movie","http://ia.media-imdb.com/images/M/MV5BODM5NDk5MDg3NF5BMl5BanBnXkFtZTcwNTA3NjI1NA@@._V1_SX300.jpg","1,280","tt1693843"
"In 1931 H.P. Lovecraft wrote his classic tale of alien horror, ""The Whisperer in Darkness"". Lovecraft is now considered one of America's foremost writers of horror fiction, standing alongside the likes of Stephen King and Edgar Allan Poe.","N/A","True","English","The Whisperer in Darkness","USA","Sean Branney (screenplay), Andrew Leman (screenplay), H.P. Lovecraft (story)","N/A","6.7","Sean Branney","19 May 2011","Stephen Blackehart, Autumn Wendel, Annie Abrams, P.J. King","2011","Mystery, Sci-Fi, Thriller","2 nominations.","103 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQxNzg1Nzk0MV5BMl5BanBnXkFtZTcwOTEyNDk5OA@@._V1_SX300.jpg","997","tt1498878"
"Composed of three disturbingly sensual and terrifying short narratives, unified by the twin themes of sex and death.","N/A","True","N/A","Little Deaths","N/A","Sean Hogan, Andrew Parkinson, Simon Rumley","N/A","4.6","Sean Hogan, Andrew Parkinson, Simon Rumley","11 Mar 2011","Luke de Lacey, Holly Lucas, Siubhan Harrison, James Oliver Wheatley","2011","Horror","N/A","94 min","movie","http://ia.media-imdb.com/images/M/MV5BMTY1OTcxMzc1MF5BMl5BanBnXkFtZTcwMzAyMDMzNA@@._V1_SY264_CR0,0,178,264_.jpg","1,876","tt1614456"
"Featuring an all-star cast, the timeless story comes to life in this all-new, feature-length film filled with fun and adventure!","G","True","English","The Little Engine That Could","USA","David Koepp (screenplay), John Kamps (screenplay), Cliff Ruby (screenplay), Elana Lesser (screenplay), Watty Piper (book)","N/A","5.4","Elliot M. Bour","22 Mar 2011","Jodi Benson, Corbin Bleu, Jamie Lee Curtis, Whoopi Goldberg","2011","Animation, Family","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTQyOTc4NzYwOF5BMl5BanBnXkFtZTcwNTI1MjM5Nw@@._V1_SX300.jpg","150","tt1764666"
"A vivid, dynamic Southern coming-of-age drama, takes place in the transitional space between high school and college, when life seems to be all questions and no answers, and the future is ...","Not Rated","True","N/A","The Wise Kids","N/A","Stephen Cone","74","6.4","Stephen Cone","16 Mar 2012","Molly Kunz, Eric Hulsebos, Tyler Ross, Frank Stennett","2011","Drama","N/A","95 min","movie","http://ia.media-imdb.com/images/M/MV5BMjI0Njc5NDQ5NV5BMl5BanBnXkFtZTcwNTk2MjE3OA@@._V1_SY264_CR4,0,178,264_.jpg","354","tt1717724"
"A high school love comedy, which authentically depicts the lives of today's ever-evolving and parentally subversive youth culture.","N/A","True","English","Getting That Girl","USA","Nathanael Coffman","N/A","7.4","Nathanael Coffman","23 Oct 2011","Escher Holloway, Gia Mantegna, Lucas Elliot Eberl, Elizabeth Nicole Abrams","2011","Comedy, Romance","N/A","91 min","movie","http://ia.media-imdb.com/images/M/MV5BMTc4OTU3OTYxOV5BMl5BanBnXkFtZTcwMDg3ODU4Ng@@._V1_SX300.jpg","89","tt1472082"
"In July 1979, during the Summer holidays, in a house somewhere in Brittany, a whole family (parents, uncles, aunts, cousins and other relatives) are gathered to celebrate Granny Amandine's ...","N/A","True","French, English","Skylab","France","Julie Delpy (screenplay)","N/A","6.4","Julie Delpy","05 Oct 2011","Bernadette Lafont, Emmanuelle Riva, Eric Elmosnino, Julie Delpy","2011","Comedy","2 wins & 1 nomination.","114 min","movie","http://ia.media-imdb.com/images/M/MV5BMzk1MjkyNzA4OV5BMl5BanBnXkFtZTcwNzAwNTM4Nw@@._V1_SX180_CR0,0,180,264_.jpg","1,027","tt1638350"
"Kaitlyn, an ER nurse who is tending to a young stabbing victim, is accidentally electrocuted by the defibrillator that is used in an effort to save the woman's life. Almost immediately ...","R","True","English","InSight","USA","Aaron Ginsburg, Wade McIntyre","N/A","4.9","Richard Gabai","30 Apr 2011","Sean Patrick Flanery, Natalie Zea, Angeline-Rose Troy, Adam Baldwin","2011","Drama, Mystery, Thriller","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTcyNjQ5Njc4NF5BMl5BanBnXkFtZTcwNDU1Njc4NQ@@._V1_SX300.jpg","759","tt1687277"
"N/A","N/A","True","German, Turkish","Almanya - Willkommen in Deutschland","Germany","Yasemin Samdereli, Nesrin Samdereli","N/A","7.2","Yasemin Samdereli","10 Mar 2011","NA","2011","Comedy, Drama","8 wins & 4 nominations.","101 min","movie","http://ia.media-imdb.com/images/M/MV5BMjIzODk4MzE4M15BMl5BanBnXkFtZTcwNDExNTM3NA@@._V1_SY264_CR4,0,178,264_.jpg","3,295","tt1630027"
"NA","Not Rated","True","French","The Day I Saw Your Heart","France","NA","N/A","6.4","NA","20 Apr 2011","NA","2011","Comedy, Drama","3 wins.","98 min","movie","http://ia.media-imdb.com/images/M/MV5BMTUzNjcyNjM2M15BMl5BanBnXkFtZTgwNTkyMDg0MDE@._V1_SX300.jpg","663","tt1753792"
"Henry Harper is a successful novelist who has it all. But after surviving a recent trauma he finds himself haunted by a dream that terrifies him. Convinced that the only way to understand ...","R","True","N/A","Leave","N/A","Rick Gomez (story), Frank John Hughes (story)","N/A","5.5","Robert Celestino","01 May 2011","Rick Gomez, Frank John Hughes, Vinessa Shaw, Ron Livingston","2011","Drama, Thriller","N/A","84 min","movie","http://ia.media-imdb.com/images/M/MV5BMTMzMzg1MTMwNV5BMl5BanBnXkFtZTcwNzY5MjY2Ng@@._V1_SY264_CR0,0,178,264_.jpg","444","tt1446695"
"Roberto is a young and ambitious lawyer who is going to marry Sara. His whole life is perfectly planned out. During a expropriation which he is in charge of, he meets Micol, a gorgeous and ...","N/A","True","Italian","The Ages of Love","Italy","Ugo Chiti, Giovanni Veronesi","N/A","5.9","Giovanni Veronesi","25 Feb 2011","Robert De Niro, Monica Bellucci, Riccardo Scamarcio, Carlo Verdone","2011","Comedy, Romance","2 nominations.","125 min","movie","N/A","2,211","tt1712187"
"When a sudden illness and an unexpected reunion threaten dutiful housewife Elena's potential inheritance, she must hatch a desperate plan ...","Not Rated","True","Russian","Elena","Russia","Andrey Zvyagintsev, Oleg Negin (screenplay)","87","7.3","Andrey Zvyagintsev","29 Sep 2011","Nadezhda Markina, Andrey Smirnov, Elena Lyadova, Aleksey Rozin","2011","Drama","11 wins & 7 nominations.","109 min","movie","http://ia.media-imdb.com/images/M/MV5BMTM4NDg0NTI5Nl5BMl5BanBnXkFtZTcwOTk5ODc1Nw@@._V1_SX300.jpg","4,906","tt1925421"
"Charlotte is a woman with anger management issues whose therapist suggests she write a journal to keep her emotions in check. Unlucky in love, she ventures online to find a boyfriend. Just ...","PG-13","True","N/A","Hit List","N/A","Thompson Evans","N/A","4.7","Minh Collins","N/A","Shirly Brener, Joseph Lawrence, Andrea Evans, Bryce Johnson","2011","Comedy, Romance","N/A","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMjg2MTM1NDUxMF5BMl5BanBnXkFtZTcwNTE5NjU1Mg@@._V1_SY264_CR13,0,178,264_.jpg","486","tt1383705"
"An ex-con returns home to the Bronx after three year in prison to discover his wife estranged and his teenage son exploring a sexual transformation that will put the fragile bonds of their family to the test.","R","True","N/A","Gun Hill Road","N/A","Rashaad Ernesto Green, Zora Howard (poetry)","55","6.3","Rashaad Ernesto Green","05 Aug 2011","Esai Morales, Robert Salzman, Ty Jones, Harmony Santana","2011","Drama","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BNjU4MzU4NzY0Nl5BMl5BanBnXkFtZTcwNTY0NDkwNg@@._V1_SY264_CR0,0,178,264_.jpg","667","tt1525838"
"51 chronicles what happens after political pressure from the American public forces the Air Force to provide a few well-known reporters with limited access to the most secretive base on the...","R","True","English","51","USA","Lucy Mukerjee, Kenny Yakkel (story)","N/A","3.4","Jason Connery","26 Feb 2011","Rachel Miner, Jason London, Bruce Boxleitner, Vanessa Branch","2011","Horror, Sci-Fi","N/A","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMTUzMDUzNDMxOF5BMl5BanBnXkFtZTcwMDMzNjM1NA@@._V1_SX300.jpg","2,122","tt1629439"
"Blackmailed back into the arena by a ruthless crime boss, a former underground fighting legend must survive a gauntlet of savage matches where losing just one fight... means losing it all.","N/A","True","English","Forced to Fight","Canada","Andrew Bronstein (screenplay), Patrick Dussault (story), Jonas Quastel (screenplay)","N/A","3.8","Jonas Quastel","01 Jan 2012","Gary Daniels, Peter Weller, Alexandra Weaver, Arkie Reece","2011","Action","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTc2MDA3Nzc3N15BMl5BanBnXkFtZTcwMTgyNzI2OA@@._V1_SX300.jpg","363","tt1884312"
"When an African boy arrives by cargo ship in the port city of Le Havre, an aging shoe shiner takes pity on the child and welcomes him into his home.","Not Rated","True","French","Le Havre","Finland, France, Germany","NA","82","7.2","NA","08 Sep 2011","NA","2011","Comedy, Drama","15 wins & 20 nominations.","93 min","movie","http://ia.media-imdb.com/images/M/MV5BMTM1MDc2NDkxOV5BMl5BanBnXkFtZTcwNzE1NjM5Ng@@._V1_SX300.jpg","10,767","tt1508675"
"Having discovered that her dying husband has an illegitimate child living in Florida, a devout Christian housewife leaves her sheltered world on a mission to reunite father and son.","R","True","English","Natural Selection","USA","Robbie Pickering","57","6.3","Robbie Pickering","16 Mar 2012","Matt O'Leary, Rachael Harris, John Diehl, Gayland Williams","2011","Comedy, Drama","11 wins & 5 nominations.","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMTMzOTc5NDM2M15BMl5BanBnXkFtZTcwODQyMjU0Nw@@._V1_SX300.jpg","863","tt1621426"
"An indigenous clan-based people living in harmony with nature find their way of life threatened when violent interlopers from another culture arrive, intent on seizing their natural resources and enslaving them.","Not Rated","True","Aboriginal, Japanese, Hokkien","Warriors of the Rainbow: Seediq Bale","Taiwan","Te-Sheng Wei (screenplay)","62","7.5","Te-Sheng Wei","13 Sep 2012","NA","2011","Action, Drama, History","6 wins & 16 nominations.","276 min","movie","http://ia.media-imdb.com/images/M/MV5BODEyMzQ1NzE2NF5BMl5BanBnXkFtZTcwNjU0MDE2Nw@@._V1_SX300.jpg","4,039","tt2007993"
"One local Niger Delta community's struggle against their own government and a multi-national oil corporation who has plundered their land and destroyed the environment.","N/A","True","English","Black Gold","Nigeria","Jeta Amata (screenplay)","N/A","4.7","Jeta Amata","N/A","Mbong Amata, Mickey Rourke, Tom Sizemore, Vivica A. Fox","2011","Drama","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTY5MzM3MDg2NF5BMl5BanBnXkFtZTcwNDU0Mjc1NA@@._V1_SX300.jpg","134","tt1683402"
"An exotic dancer seeks revenge on the five men who assaulted her.","N/A","True","English","Cherry Bomb","USA","Kyle Day (story), Garrett Hargrove (screenplay)","N/A","3.3","Kyle Day","11 Jun 2011","Julin, Nick Manning, John Gabriel, Allen Hackley","2011","Action","N/A","82 min","movie","http://ia.media-imdb.com/images/M/MV5BNTExMjE4MDM2OV5BMl5BanBnXkFtZTcwNTg2MDM5Nw@@._V1_SX300.jpg","472","tt1606189"
"Susanna's quest for love leads to a series of marriages, each ending in the mysterious death of her latest husband.","N/A","True","Hindi, English, Urdu, Russian","7 Khoon Maaf","India","Ruskin Bond (short story), Matthew Robbins (screenplay), Vishal Bhardwaj (screenplay), Gulzar (lyrics), Ajinkya Iyer (lyrics)","N/A","6.2","Vishal Bhardwaj","18 Feb 2011","Priyanka Chopra, Vivaan Shah, Manuj Bhaskar, Sanjay Verma","2011","Drama, Mystery, Thriller","2 wins & 7 nominations.","137 min","movie","http://ia.media-imdb.com/images/M/MV5BMTYxMzA5MTI3MF5BMl5BanBnXkFtZTcwMDE3NDc1NA@@._V1_SX300.jpg","2,982","tt1629376"
"Orphaned the previous Christmas young Goose looks after his demented grandma, selling stolen goods to soft-hearted fence Frank on his Manchester estate. One Christmas Eve Goose meets ...","N/A","True","English","Lost Christmas","UK","John Hay, David Logan","N/A","6.9","John Hay","11 Dec 2011","Eddie Izzard, Jason Flemyng, Geoffrey Palmer, Sorcha Cusack","2011","Drama","1 win.","89 min","movie","http://ia.media-imdb.com/images/M/MV5BMTM3NTU4NTMzM15BMl5BanBnXkFtZTcwODQwMjc3OA@@._V1_SX178_.jpg","533","tt1806954"
"The 2002 Melbourne Cup horse race, brotherly love and the triumph of the human spirit. A true story.","PG","True","English","The Cup","Australia","Eric O'Keefe (screenplay), Simon Wincer (screenplay)","33","5.3","Simon Wincer","13 Oct 2011","Bryan Martin, Stephen Curry, Jodi Gordon, Daniel MacPherson","2011","Drama","N/A","99 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQxMDc0NDA3Ml5BMl5BanBnXkFtZTcwNzQwOTY2Nw@@._V1_SX300.jpg","392","tt1650056"
"A group of friends fight for their lives against the lethal and ravenous creatures lurking beneath the Earth's surface. The group finds themselves at the mercy of creatures genetically ...","N/A","True","English","Underground","USA","Charles Morris Jr.","N/A","3.8","Rafael Eisenman","29 Dec 2011","Sofia Pernas, Adrian R'Mante, Jeff D'Agostino, Christine Evangelista","2011","Horror","N/A","83 min","movie","http://ia.media-imdb.com/images/M/MV5BMTM2Njg3MTI4N15BMl5BanBnXkFtZTcwOTA2ODM5Ng@@._V1_SX300.jpg","1,051","tt1811371"
"Three friends drive from Holland to Morocco to deliver a taxi to a family friend, but the trip turns out more complicated than expected.","N/A","True","Dutch, French, Spanish, Arabic, English","Rabat","Netherlands","Victor Ponten, Jim Taihuttu","N/A","7.1","Victor Ponten, Jim Taihuttu","09 Jun 2011","NA","2011","Drama","1 win & 7 nominations.","102 min","movie","http://ia.media-imdb.com/images/M/MV5BMTAxODg1ODI4NzBeQTJeQWpwZ15BbWU3MDQ2MDU5NDU@._V1_SX300.jpg","1,172","tt1754392"
"The infamous Odenbrook Sanitarium closed after a mass suicide occurred within its walls. Sixty years later, six college students armed with cameras and recording equipment venture into the ...","N/A","True","N/A","Paranormal Incident","N/A","Matthew Bolton, Chris W. Freeman","N/A","2.6","Matthew Bolton","31 Oct 2011","Oliver Rayon, Chelsea Vincent, Amanda Barton, Brett Edwards","2011","Horror, Sci-Fi","N/A","82 min","movie","http://ia.media-imdb.com/images/M/MV5BMjI5MDU3NDc3NF5BMl5BanBnXkFtZTcwODI2MjYxNw@@._V1_SX178_.jpg","654","tt2095742"
"Mike decides to hit the road on his refurbished classic motorcycle along with best buddy Alex, but their trek takes a surprising turn when they become involved in a plan involving political...","N/A","True","English","Born to Ride","USA","Mike Anthony Jones (screenplay), Robert Vozza (screenplay)","N/A","3.4","James Fargo","26 Jul 2011","Casper Van Dien, Patrick Muldoon, William Forsythe, Theresa Russell","2011","Action, Comedy","N/A","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMTkyNTMyMzM4M15BMl5BanBnXkFtZTcwMzk2OTgxNw@@._V1_SY264_CR4,0,178,264_.jpg","557","tt1721491"
"An offshore drilling accident releases a giant primordial shark. When the shark flies and walks on land threatening to turn a bikini contest into a bloodbath, marine biologist Kat ...","N/A","True","English","Super Shark","USA","Clyde McCoy, Antonio Olivas, Fred Olen Ray","N/A","2.4","Fred Olen Ray","08 Dec 2011","John Schneider, Sarah Lieving, Tim Abell, Jerry Lacy","2011","Action, Comedy, Sci-Fi","N/A","87 min","movie","http://ia.media-imdb.com/images/M/MV5BMjI3MzgxNDAxN15BMl5BanBnXkFtZTcwNzM0NzAzOA@@._V1_SX300.jpg","1,110","tt1698008"
