"Plot","Rated","Response","Language","Title","Country","Writer","Metascore","imdbRating","Director","Released","Actors","Year","Genre","Awards","Runtime","Type","Poster","imdbVotes","imdbID"
"Set in 1990s Belfast, an active member of the IRA becomes an informant for MI5 in order to protect her son's welfare.","R","True","English","Shadow Dancer","UK, Ireland","Tom Bradby (screenplay)","71","6.2","James Marsh","24 Aug 2012","Barry Barnes, Maria Laird, Ben Smyth, Brid Brennan","2012","Drama, Thriller","7 wins & 7 nominations.","101 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQzMDYyMTk1OV5BMl5BanBnXkFtZTcwOTkyMTkzOQ@@._V1_SX300.jpg","6,511","tt1770734"
"Scheming on a way to save their father's ranch, the Alvarez brothers find themselves in a war with Mexico's most feared drug lord.","R","True","Spanish, English","Casa de mi Padre","USA","Andrew Steele","52","5.5","Matt Piedmont","11 May 2012","NA","2012","Comedy, Western","2 wins & 5 nominations.","84 min","movie","http://ia.media-imdb.com/images/M/MV5BODE1MDYzNjA0NF5BMl5BanBnXkFtZTcwNjY2MTgyNw@@._V1_SX300.jpg","13,252","tt1702425"
"A hardened detective in the Flying Squad of London's Metropolitan police. Based on the '70s UK TV show.","R","True","English, Serbian","The Sweeney","UK","John Hodge, Nick Love (screenplay), Ian Kennedy Martin (source material)","48","6.1","Nick Love","01 Mar 2013","Ray Winstone, Ben Drew, Hayley Atwell, Steven Mackintosh","2012","Action, Crime, Drama","2 nominations.","112 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQwNDAzODYwMF5BMl5BanBnXkFtZTcwMTIxMDk5OA@@._V1_SX300.jpg","11,869","tt0857190"
"Norway, WWII: A group of British and German soldiers find themselves stranded in the wilderness after an aircraft battle. Finding shelter in the same cabin, they realize the only way to survive the winter is to place the rules of war aside.","R","True","English, Norwegian, German","Into the White","Norway, Sweden","NA","N/A","7.0","NA","12 Apr 2013","Florian Lukas, David Kross, Stig Henrik Hoff, Lachlan Nieboer","2012","Action, Drama, War","1 nomination.","100 min","movie","http://ia.media-imdb.com/images/M/MV5BMTM5MDgzMTAyMV5BMl5BanBnXkFtZTcwODA5MzUwOQ@@._V1_SX300.jpg","8,945","tt1876277"
"On a late night visit to an ATM, three co-workers end up in a desperate fight for their lives when they become trapped by an unknown man.","R","True","English","ATM","USA, Canada","Chris Sparling (screenplay)","34","4.6","David Brooks","02 Mar 2012","Brian Geraghty, Alice Eve, Josh Peck, Mike O'Brian","2012","Horror, Thriller","N/A","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQ4OTQxMzU5OV5BMl5BanBnXkFtZTcwNDMyNzM0Nw@@._V1_SY264_CR0,0,178,264_.jpg","13,270","tt1603257"
"When an island off the coast of Ireland is invaded by bloodsucking aliens, the heroes discover that getting drunk is the only way to survive.","Not Rated","True","N/A","Grabbers","N/A","Kevin Lehane","62","6.2","Jon Wright","10 Aug 2012","Richard Coyle, Ruth Bradley, Russell Tovey, Lalor Roddy","2012","Comedy, Horror, Sci-Fi","N/A","94 min","movie","http://ia.media-imdb.com/images/M/MV5BMjIzMjE4NTY2Nl5BMl5BanBnXkFtZTcwNTM1NTk4OQ@@._V1_SY264_CR0,0,178,264_.jpg","7,159","tt1525366"
"In Italy, a woman becomes involved in a series of unauthorized exorcisms during her mission to discover what happened to her mother, who allegedly murdered three people during her own exorcism.","R","True","English","The Devil Inside","USA","William Brent Bell, Matthew Peterman","18","4.1","William Brent Bell","06 Jan 2012","Fernanda Andrade, Simon Quarterman, Evan Helmuth, Ionut Grama","2012","Horror","3 wins & 1 nomination.","83 min","movie","http://ia.media-imdb.com/images/M/MV5BMTYwOTg1MTk0NF5BMl5BanBnXkFtZTcwMTA5NTI5Ng@@._V1_SX300.jpg","24,897","tt1560985"
"A former CIA operative turned political talk show host is hired by a corporate whistle blower to expose her company's cover-up of a massacre in a South American village.","R","True","English","A Dark Truth","Canada","Damian Lee","31","5.5","Damian Lee","06 Sep 2013","Andy Garcia, Kim Coates, Deborah Kara Unger, Kevin Durand","2012","Action, Thriller","1 win.","106 min","movie","http://ia.media-imdb.com/images/M/MV5BMTYxOTQ0NTUzOV5BMl5BanBnXkFtZTcwMjc5MDA2OA@@._V1_SX300.jpg","3,487","tt2083379"
"Tinker Bell meets Periwinkle and ventures into the winter woods with her and Tinker Bell's other friends to find the secret of fairy wings.","G","True","English","Secret of the Wings","USA","Roberts Gannaway (screenplay), Peggy Holmes (screenplay), Ryan Rowe (screenplay), Tom Rogers (screenplay)","N/A","7.0","Roberts Gannaway, Peggy Holmes","16 Aug 2012","Mae Whitman, Lucy Hale, Timothy Dalton, Jeff Bennett","2012","Animation, Family, Fantasy","2 nominations.","75 min","movie","http://ia.media-imdb.com/images/M/MV5BMTYwMjI1MDIzMl5BMl5BanBnXkFtZTcwMTM4Nzc5Nw@@._V1_SX300.jpg","4,171","tt1217213"
"A high school French teacher gets increasingly drawn into a precocious student's increasingly transgressive story about his relationship with a friend's family.","R","True","French","In the House","France","NA","72","7.4","NA","10 Oct 2012","Fabrice Luchini, Ernst Umhauer, Kristin Scott Thomas, Emmanuelle Seigner","2012","Comedy, Drama, Mystery","8 wins & 14 nominations.","105 min","movie","http://ia.media-imdb.com/images/M/MV5BMTY3OTQwMTg5Ml5BMl5BanBnXkFtZTcwNjQ4NzAyOQ@@._V1_SX300.jpg","11,904","tt1964624"
"From dawn to dusk, a few hours in the shadowy life of Monsieur Oscar...","Not Rated","True","French, English, Chinese","Holy Motors","France, Germany","Leos Carax (screenplay)","84","7.0","Leos Carax","04 Jul 2012","Denis Lavant, Edith Scob, Eva Mendes, Kylie Minogue","2012","Drama, Fantasy","20 wins & 29 nominations.","115 min","movie","http://ia.media-imdb.com/images/M/MV5BODk2MDc4MDk2OF5BMl5BanBnXkFtZTcwMTcyODY1OA@@._V1_SX300.jpg","19,099","tt2076220"
"In Havana, Raul dreams of escaping to Miami. Accused of assault, he appeals to Elio to help him reach the forbidden world 90 miles across the ocean. One night, full of hope, they face the biggest challenge of their lives.","Not Rated","True","Spanish","Una Noche","USA, UK, Cuba","Lucy Mulloy (screenplay)","68","6.9","Lucy Mulloy","18 Jan 2013","NA","2012","Drama","12 wins & 18 nominations.","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMjI3NTQ0MDE0M15BMl5BanBnXkFtZTcwNzM5MzY5OQ@@._V1_SX300.jpg","380","tt2184331"
"A 26-chapter anthology that showcases death in all its vicious wonder and brutal beauty.","Not Rated","True","English, Spanish, Japanese, German, French, Korean","The ABCs of Death","USA, New Zealand","NA","43","4.8","NA","26 Apr 2013","NA","2012","Horror","1 win & 1 nomination.","123 min","movie","http://ia.media-imdb.com/images/M/MV5BMjIzNTA0OTIxNV5BMl5BanBnXkFtZTcwMzA3MTM2Nw@@._V1_SX300.jpg","7,467","tt1935896"
"A woman inexplicably finds herself cut off from all human contact when an invisible, unyielding wall suddenly surrounds the countryside. Accompanied by her loyal dog Lynx, she becomes ...","Not Rated","True","German","The Wall","Austria, Germany","NA","67","6.7","NA","11 Oct 2012","Wolfgang M. Bauer, Ulrike Beimpold, Martina Gedeck, Julia Gschnitzer","2012","Drama, Fantasy","3 wins & 11 nominations.","108 min","movie","http://ia.media-imdb.com/images/M/MV5BNjY3NjU0OTM2OF5BMl5BanBnXkFtZTcwMDQ2MDE1OQ@@._V1_SX300.jpg","1,607","tt1745686"
"As a woman struggles to come to grips with her past in the wake of her mother's death, an unsettling presence emerges in her childhood home.","R","True","English","The Pact","USA","Nicholas McCarthy","54","5.7","Nicholas McCarthy","08 Jun 2012","Caity Lotz, Kathleen Rose Perkins, Haley Hudson, Sam Ball","2012","Horror, Mystery, Thriller","1 nomination.","89 min","movie","http://ia.media-imdb.com/images/M/MV5BMTU1NDI4ODA4N15BMl5BanBnXkFtZTcwNDMyMzk4Nw@@._V1_SX300.jpg","11,930","tt2040560"
"After becoming infected with the virus that killed superstar Hannah Geist, Syd March must unravel the mystery surrounding her death to save his own life.","Not Rated","True","English","Antiviral","Canada","Brandon Cronenberg (screenplay)","55","5.6","Brandon Cronenberg","30 Nov 2012","Caleb Landry Jones, Sarah Gadon, Lisa Berry, Douglas Smith","2012","Horror, Sci-Fi, Thriller","4 wins & 9 nominations.","108 min","movie","http://ia.media-imdb.com/images/M/MV5BNjI5MzY0OTgwMF5BMl5BanBnXkFtZTcwNzQ1MzAzOQ@@._V1_SX300.jpg","5,678","tt2099556"
"A Vietnam veteran who becomes a local hero after saving a man from attackers on a city bus decides to take action when his best friend is murdered and the police show little interest in solving the crime.","R","True","English","Bad Ass","USA","Craig Moss, Elliot Tishman","N/A","5.4","Craig Moss","13 Aug 2012","Danny Trejo, Charles S. Dutton, Patrick Fabian, Joyful Drake","2012","Action, Drama","N/A","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMTM3MzIwMzQwM15BMl5BanBnXkFtZTcwNDA5ODY2Nw@@._V1_SY264_CR0,0,178,264_.jpg","11,379","tt1928330"
"Crime boss daughter Greta is rescued from suicide by stranger Pearse on New Year's Eve, a night that will change both their lives forever.","N/A","True","N/A","Jump","N/A","Steve Brookes (screenplay), Kieron J. Walsh (screenplay)","N/A","5.9","Kieron J. Walsh","08 Jun 2012","NA","2012","Drama","N/A","81 min","movie","http://ia.media-imdb.com/images/M/MV5BMTUzMDg4NjYwMF5BMl5BanBnXkFtZTcwNjI2OTM0OA@@._V1_SY264_CR0,0,178,264_.jpg","122","tt1927067"
"A look at the lives of two teenage girls - inseparable friends Ginger and Rosa -- growing up in 1960s London as the Cuban Missile Crisis looms, and the pivotal event the comes to redefine their relationship.","PG-13","True","English","Ginger & Rosa","UK, Denmark, Canada, Croatia","Sally Potter","69","6.1","Sally Potter","19 Oct 2012","Christina Hendricks, Jodhi May, Alessandro Nivola, Luke Cloud","2012","Drama","3 wins & 5 nominations.","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMTk4NjcwMzU3OV5BMl5BanBnXkFtZTcwNTUwOTQ3OA@@._V1_SX300.jpg","4,176","tt2115295"
"After discovering an urban legend of a demented serial killer, who has nothing but a carved 'smiley' on his face, a mentally fragile teen must decide whether she is going insane - or will be the next victim.","R","True","English","Smiley","USA","Ezra Cooperstein (story), Michael J. Gallagher, Glasgow Phillips","25","3.5","Michael J. Gallagher","12 Oct 2012","Caitlin Gerard, Melanie Papalia, Shane Dawson, Andrew James Allen","2012","Horror","1 nomination.","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMTgxMjMyMjU4OV5BMl5BanBnXkFtZTgwOTcwNTI3MDE@._V1_SX300.jpg","4,264","tt2025667"
"Frank Bartlett has been tortured, embarrassed, and humiliated by his brother Bruce -- usually on film -- his entire life. Now that Bruce is finally off drugs and has turned his life around, things should be different. They are not.","Not Rated","True","English","3, 2, 1... Frankie Go Boom","USA","Jordan Roberts (screenplay)","51","5.8","Jordan Roberts","10 Mar 2012","Charlie Hunnam, Nora Dunn, Sam Anderson, Chris O'Dowd","2012","Comedy","N/A","89 min","movie","http://ia.media-imdb.com/images/M/MV5BMTM0NzU5NjA3NF5BMl5BanBnXkFtZTcwODkzMjQyOA@@._V1_SX300.jpg","2,658","tt1772271"
"A group of college students, on a trip for Mountain man Festival on Halloween in West Virginia, encounter a group cannibals, who want to save their cousin from jail.","R","True","English","Wrong Turn 5: Bloodlines","USA","Declan O'Brien, Alan B. McElroy (characters created by)","N/A","3.9","Declan O'Brien","23 Oct 2012","Doug Bradley, Camilla Arfwedson, Simon Ginty, Roxanne McKee","2012","Horror, Thriller","N/A","87 min","movie","http://ia.media-imdb.com/images/M/MV5BMTU3ODA2NzE5MV5BMl5BanBnXkFtZTcwODE2ODg3OA@@._V1_SX300.jpg","7,447","tt2375779"
"The crew of a Danish cargo ship is hijacked by Somali pirates who proceed to engage in escalating negotiations with authorities in Copenhagen.","R","True","Danish, Swedish, English, Japanese, Somali","A Hijacking","Denmark","Tobias Lindholm","82","7.2","Tobias Lindholm","20 Sep 2012","NA","2012","Drama, Thriller","10 wins & 16 nominations.","103 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQ0NDI4Nzg1N15BMl5BanBnXkFtZTcwNjE2NjcyOQ@@._V1_SX300.jpg","6,387","tt2216240"
"An obsessed cop is on the trail of a serial killer prowling the streets of Buffalo, N.Y. but when his teenage daughter disappears, he drops any professional restraint to get the killer.","R","True","N/A","The Factory","N/A","Morgan O'Neill, Paul Leyden","N/A","5.6","Morgan O'Neill","01 Jun 2013","John Cusack, Jennifer Carpenter, Dallas Roberts, Mae Whitman","2012","Crime, Mystery, Thriller","N/A","108 min","movie","http://ia.media-imdb.com/images/M/MV5BMTU3Mjk5MDk3OF5BMl5BanBnXkFtZTcwNjQ3MzEwOQ@@._V1_SY264_CR15,0,178,264_.jpg","4,642","tt1132285"
"A newlywed couple cancels their honeymoon and returns to the snowy Midwest to make the funeral arrangements for their best man, who died unexpectedly after their ceremony.","PG-13","True","English","Best Man Down","USA","Ted Koland","36","6.4","Ted Koland","20 Oct 2012","Justin Long, Jess Weixler, Tyler Labine, Addison Timlin","2012","Comedy, Drama","N/A","89 min","movie","http://ia.media-imdb.com/images/M/MV5BOTY0OTAyOTU4NF5BMl5BanBnXkFtZTgwOTkxMTYwMDE@._V1_SX300.jpg","1,739","tt1885300"
"In small town Alaska, a news reporter recruits his ex-girlfriend - a Greenpeace volunteer - on a campaign to save a family of gray whales trapped by rapidly forming ice in the Arctic Circle.","PG","True","English","Big Miracle","USA, UK","Jack Amiel (screenplay), Michael Begler (screenplay), Thomas Rose (book)","61","6.4","Ken Kwapis","03 Feb 2012","John Pingayak, Ahmaogak Sweeney, John Chase, Ishmael Angalook Hope","2012","Drama, Romance","1 nomination.","107 min","movie","http://ia.media-imdb.com/images/M/MV5BMjEzNTg5MjA5NV5BMl5BanBnXkFtZTcwNjk0MTk5Ng@@._V1_SX300.jpg","11,406","tt1430615"
"A British secret service agent is faced with the task of pursuing and eliminating a British-born suicide bomber and his terrorist cell.","N/A","True","English","Cleanskin","UK","Hadi Hajaig","N/A","6.2","Hadi Hajaig","11 Sep 2012","Sean Bean, Charlotte Rampling, Abhin Galeya, Tom Burke","2012","Crime, Drama, Thriller","N/A","108 min","movie","http://ia.media-imdb.com/images/M/MV5BMjE3MjkwMzQ2M15BMl5BanBnXkFtZTcwNjIwNDY0Nw@@._V1_SX300.jpg","13,941","tt1598873"
"An enterprising Saudi girl signs on for her school's Koran recitation competition as a way to raise the remaining funds she needs in order to buy the green bicycle that has captured her interest.","PG","True","Arabic","Wadjda","Saudi Arabia, Germany","Haifaa Al-Mansour","81","7.8","Haifaa Al-Mansour","05 Sep 2013","Reem Abdullah, Waad Mohammed, Abdullrahman Al Gohani, Ahd","2012","Drama","Nominated for 1 BAFTA Film Award. Another 18 wins & 15 nominations.","98 min","movie","http://ia.media-imdb.com/images/M/MV5BMjI4MzMyNzM2Ml5BMl5BanBnXkFtZTgwNDQ5MDgwMDE@._V1_SX300.jpg","4,275","tt2258858"
"Monty Wildhorn, an alcoholic novelist of Westerns, has lost his drive. His nephew pushes him to Summer in quiet Bell Isle. He begrudgingly befriends a newly single mom and her 3 girls who help him find the inspiration to write again.","PG","True","N/A","The Magic of Belle Isle","N/A","Guy Thomas","46","6.8","Rob Reiner","06 Jul 2012","Morgan Freeman, Kenan Thompson, Virginia Madsen, Emma Fuhrmann","2012","Comedy, Drama","N/A","109 min","movie","http://ia.media-imdb.com/images/M/MV5BMTg4NTAwODIxM15BMl5BanBnXkFtZTcwNzg5MTY2Nw@@._V1_SY264_CR0,0,178,264_.jpg","7,442","tt1839654"
"A film student who is obsessed with the movie Grave Encounters sets out with his friends to visit the psychiatric hospital depicted in the original film.","Not Rated","True","N/A","Grave Encounters 2","N/A","The Vicious Brothers","N/A","5.0","John Poliquin","02 Oct 2012","Shawn C. Phillips, Jennica Fulton, Jeffrey Bowyer-Chapman, Charlie Kerr","2012","Horror","N/A","95 min","movie","http://ia.media-imdb.com/images/M/MV5BMTM2NTIzMDQ0NV5BMl5BanBnXkFtZTcwOTQ3NTM0OA@@._V1_SY264_CR0,0,178,264_.jpg","8,871","tt2231554"
"A rising indie band travels to Spike Island, Cheshire, in May of 1990 to see The Stone Roses.","N/A","True","English","Spike Island","UK","Chris Coghill (screenplay)","N/A","6.2","Mat Whitecross","21 Jun 2013","Elliott Tittensor, Nico Mirallegro, Jordan Murphy, Adam Long","2012","Drama, Music","1 nomination.","105 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQ0NTc1NzE1MF5BMl5BanBnXkFtZTcwODYzODY1OQ@@._V1_SX300.jpg","547","tt1827579"
"Set in the 1960s, three sisters form girl group and soon become local sensations with major label interest, but fame becomes a challenge as the close-knit family begins to fall apart.","PG-13","True","English","Sparkle","USA","Mara Brock Akil (screenplay), Joel Schumacher (story), Howard Rosenman (story)","54","5.3","Salim Akil","17 Aug 2012","Jordin Sparks, Whitney Houston, Derek Luke, Mike Epps","2012","Drama, Music","7 nominations.","116 min","movie","http://ia.media-imdb.com/images/M/MV5BMTY4MTAzOTU2OF5BMl5BanBnXkFtZTcwOTA1NTI3Nw@@._V1_SY264_CR0,0,178,264_.jpg","4,013","tt1876451"
"A story of a man who fakes his own death and assumes a new identity in order to escape his life, who then moves in with a woman who is also trying to leave her past behind.","R","True","English","Arthur Newman","USA","Becky Johnston","42","5.5","Dante Ariola","13 Jun 2013","Emily Blunt, Colin Firth, Anne Heche, M. Emmet Walsh","2012","Comedy, Drama","N/A","101 min","movie","http://ia.media-imdb.com/images/M/MV5BMTEyNzY1NzAzNjZeQTJeQWpwZ15BbWU3MDA5MjcxMzk@._V1_SX300.jpg","2,214","tt1930546"
"As single mom Grace juggles work, bills, and her affair with a married doctor, her daughter, Ansiedad, plots a shortcut to adulthood after finding inspiration in the coming-of-age stories she's reading for school.","PG-13","True","N/A","Girl in Progress","N/A","Hiram Martinez","N/A","5.3","Patricia Riggen","10 Aug 2012","Eva Mendes, Cierra Ramirez, Patricia Arquette, Matthew Modine","2012","Comedy, Drama","N/A","1 h 33 min","movie","http://ia.media-imdb.com/images/M/MV5BMjEyMzk3MTgwNV5BMl5BanBnXkFtZTcwMTU3Njg2Nw@@._V1_SX300.jpg","3,916","tt1817676"
