"Plot","Rated","Response","Language","Title","Country","Writer","Metascore","imdbRating","Director","Released","Actors","Year","Genre","Awards","Runtime","Type","Poster","imdbVotes","imdbID"
"Jane desperately tries to awaken her faith in God. In her room, isolated with her lover from the rest of the world, she becomes overwhelmed with an uncontrolled flow of souvenirs, dreams and fantasies.","N/A","True","N/A","Extase","N/A","Cheyenne Carron","N/A","8.2","Cheyenne Carron","N/A","Swann Arlaud, Astrid BergĂ¨s-Frisbey, Jacques Albaret, Danuta Zarazik","2009","Drama","N/A","1 h 7 min","movie","N/A","9","tt2033250"
"An animated chronicle of the life of legendary swordsman Miyamoto Musashi (1584-1645).","N/A","True","N/A","Musashi: The Dream of the Last Samurai","N/A","Mamoru Oshii","N/A","6.1","Mizuho Nishikubo","13 Jun 2009","N/A","2009","Animation, Action","N/A","1 h 12 min","movie","N/A","117","tt1309184"
"Detached is a contemporary Scrooge tale set in the Hollywood Hills that follows Chadh Campbell, an unscrupulous mortgage broker, as he receives a stream of anonymous holiday greetings ...","N/A","True","English","Detached","USA","Chris Bessounian, Tianna Langham","N/A","8.2","Chris Bessounian, Tianna Langham","N/A","Sascha Rosemann, Kris Lezetc, Mieke Buchan, Ryan McGee","2009","Crime, Mystery, Thriller","N/A","86 min","movie","http://ia.media-imdb.com/images/M/MV5BMTI3OTk0MTU4M15BMl5BanBnXkFtZTcwMzQ0MjU1MQ@@._V1_SX300.jpg","24","tt1064943"
"N/A","N/A","True","Malayalam, Tamil, Hindi, English","Kerala Varma Pazhassi Raja","India","M.T. Vasudevan Nair","N/A","7.5","T. Hariharan","16 Oct 2009","Mammootty, Sarath Kumar, Mohanlal, Manoj K. Jayan","2009","Action, Drama, History","4 wins.","195 min","movie","N/A","761","tt0887769"
"At the very beginning of the World War I, Filip, a Serb and the principal of a gymnasium in a small Serbian town, is summoned urgently to Belgrade to serve in the war effort. He has no one ...","N/A","True","Serbian, Albanian, Slovenian, German","Besa","Serbia, Slovenia, France, Hungary, Croatia","Srdjan Karanovic","N/A","7.1","Srdjan Karanovic","N/A","Predrag Manojlovic, Iva Krajnc, Radivoje Bukvic, Nebojsa Dugalic","2009","Drama, Romance","1 nomination.","106 min","movie","N/A","358","tt1272006"
"Belgrade, Yugoslavia, 1979. While Yugoslav president Tito is in Cuba settling international matters, a mysterious Phantom occupies the attention and hearts of Belgrade. Every night, he ...","N/A","True","Serbian","The Belgrade Phantom","Serbia, Hungary, Bulgaria","Jovan B. Todorovic (screenplay), Bogdan Petkovic (screenplay), Kosta Pesevski (assistant screenplay writer)","N/A","6.8","Jovan B. Todorovic","27 Mar 2009","Marko Zivic, Radoslav Milenkovic, Nada Macankovic, Andrej Sepetkovski","2009","Action, Crime, Drama","N/A","82 min","movie","N/A","859","tt0810089"
"A serial killer begins the process of grooming a protégé, until outside influences threaten to destroy their sadistic relationship.","N/A","True","English","The Ritual","USA","N/A","N/A","5.7","Anthony Spadaccini","15 Aug 2009","Paul McCloskey, Barbara Lessin, Brinke Stevens, Michael J. Panichelli Jr.","2009","Drama, Horror","N/A","114 min","movie","http://ia.media-imdb.com/images/M/MV5BMTY1OTQwNjA0MF5BMl5BanBnXkFtZTcwNDI4NTk5NA@@._V1_SX300.jpg","62","tt0460943"
"Aaron Young is a good man. But when he suddenly faces new challenges at work, at home, and in church, he is put to the test. Can he rise to the occasion and help the people closest to him?","PG","True","N/A","One Good Man","N/A","Christian Vuissa","N/A","6.7","Christian Vuissa","09 Oct 2009","Tim Threlfall, Pam Eichner, Talon G. Ackerman, Aley Underwood","2009","Drama, Family","N/A","1 h 30 min","movie","N/A","76","tt1239357"
"Shaw's legendary wit turns political drama into sparkling comedy when veteran strategist Julius Caesar becomes mentor to the enchanting teenage queen of Roman-occupied Egypt. Their first ...","N/A","True","English","Caesar and Cleopatra","Canada","George Bernard Shaw (play)","N/A","8.0","Des McAnuff","31 Jan 2009","Christopher Plummer, Nikki M. James, Diane D'Aquila, Peter Donaldson","2009","Comedy","2 nominations.","130 min","movie","N/A","45","tt1318049"
"Reeling from a brutal break-up, Kira sleeps with Max, a charming but disheveled wreck already committed to long-term girlfriend Sara. Max (no emotional sophisticate) becomes obsessed, ...","N/A","True","N/A","Sorry, Thanks","N/A","Dia Sokol Savage, Lauren Veloski","N/A","4.5","Dia Sokol Savage","14 Mar 2009","Wiley Wiggins, Kenya Miles, Andrew Bujalski, Donovan Baddley","2009","Comedy","N/A","93 min","movie","http://ia.media-imdb.com/images/M/MV5BODk4MjkyNjM4NF5BMl5BanBnXkFtZTcwMDAxMjQ1Mw@@._V1_SY264_CR0,0,178,264_.jpg","187","tt1162125"
"1 Day follows 24 hours in the life of Flash, an inner-city hustler who's day steadily gets worse when he finds out local gang leader Angel is being released from prison and wants his £500k he left with him for safekeeping.","N/A","True","English","1 Day","UK, Canada","Michèle Nuzzo, Penny Woolcock (screenplay)","N/A","4.1","Michèle Nuzzo, Penny Woolcock","N/A","Dylan Duffus, Orhan Whyte, Yohance Watson, Duncan Tobias","2009","Drama","N/A","102 min","movie","http://ia.media-imdb.com/images/M/MV5BMjI0NjI4NDgwMV5BMl5BanBnXkFtZTcwNjE5NDg3Mw@@._V1_SX300.jpg","393","tt1268158"
"A stage play about a young lady in her 20's who keeps dating the wrong men, her friends and family try to make her see what she's doing wrong but she learns on her own that that the man she...","PG-13","True","English","God Send Me a Man","USA","Karlas Powell, Curtis Von","N/A","3.4","Emmbre Perry, Curtis Von","01 Jan 2010","Ash Davito, Robin Givens, Ronald J. Henley, Vegas Kennerson","2009","Comedy, Drama","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTk2ODM0NjIzOF5BMl5BanBnXkFtZTcwMzc3MjQ4Mw@@._V1_SX300.jpg","79","tt1554977"
"A failed film producer and an unemployed Chartered Accountant decide to make a 'sure flop' movie","N/A","True","N/A","Dhoondte Reh Jaoge","N/A","Shabbir Ahmed (lyrics), Rajeev Jhaveri (story), Jalees Sherwani (lyrics), Umesh Shukla (dialogues)","N/A","5.4","Umesh Shukla","06 Mar 2009","Paresh Rawal, Kunal Khemu, Sonu Sood, Soha Ali Khan","2009","Comedy, Drama","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMjEwNjc3MTEyN15BMl5BanBnXkFtZTcwMjc1Njk3Mg@@._V1_SY264_CR108,0,180,264_.jpg","331","tt1391544"
"They are father and son. They are both cops. And they are about to work together as a team. Trouble is... neither can stand the sight of the other. Jacques and Marc have been paired up in ...","PG-13","True","French","Father and Guns","Canada","Émile Gaudreault, Ian Lauzon","N/A","6.8","Émile Gaudreault","09 Jan 2010","Michel Côté, Louis-José Houde, Rémy Girard, Caroline Dhavernas","2009","Action, Comedy, Crime","1 win & 5 nominations.","107 min","movie","http://ia.media-imdb.com/images/M/MV5BMTExMzYwMTMwNDJeQTJeQWpwZ15BbWU4MDU0MTIyMzAx._V1_SX300.jpg","885","tt1258134"
"Film examines the matters of labor and love. A couple stuck in a boring marriage both fall into affairs with the wife's girlfriend and the husband's colleague.","N/A","True","N/A","Loveholic","N/A","Chang Sung Han (screenplay), Keum Ok Hong (screenplay), Su Ah Kim (screenplay)","N/A","6.6","Chil-in Kwon","09 Oct 2009","Ja-Hyeon Chu, Soo Yeon Han, Chan Jung, Heung-su Kim","2009","Drama","N/A","110 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQ5MTE1MDA5Ml5BMl5BanBnXkFtZTgwNzEwNDA2MDE@._V1_SY264_CR10,0,178,264_.jpg","34","tt1517215"
"N/A","N/A","True","Mandarin","Huan hun","Singapore","N/A","N/A","5.7","Yee-Wei Chai","10 Sep 2009","Pei-pei Cheng, David Leong, Joey Leong, Vincent Tee","2009","Crime, Horror, Thriller","N/A","N/A","movie","N/A","63","tt1487924"
"A young woman has a fatal car accident, and is discovered by a simple-minded mountain hermit. He takes her lifeless body back to his cabin. There he nurtures her as if she were alive... and in his mind she is.","R","True","N/A","Cold Storage","N/A","Tony Elwood, Mark Kimray","N/A","4.7","Tony Elwood","04 May 2010","Nick Searcy, Matt Keeslar, Joelle Carter, Andy Boswell","2009","Thriller","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTMyOTQ5NjI0Ml5BMl5BanBnXkFtZTcwNDUxMDczMQ@@._V1_SY264_CR1,0,178,264_.jpg","275","tt0462232"
"At her father's funeral, Junior Talmadge remembers back 30 years to the last time she saw her Dad: the summer of 1979. Junior was graduating from college and had just gotten engaged. Her ...","N/A","True","English","A Good Funeral","USA","David Moreton","N/A","7.8","David Moreton","08 May 2009","Gary Cole, Jennifer Coolidge, Agnes Bruckner, Tina Holmes","2009","Drama","N/A","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQ3NTM2ODA1N15BMl5BanBnXkFtZTgwNTE1NjA2MDE@._V1_SY264_CR1,0,178,264_.jpg","24","tt2158731"
"Story focuses on a US return guy Nikhil who is in love with a Muslim girl Aamna (Aamna Shariff). To convince his orthodox Hindu family which a strictly against a Muslim girl Nikhil plots a ...","N/A","True","Hindi","Aloo Chaat","India","Robby Grewal (screenplay), Syed Gulrez (lyrics), Vipin Mishra (lyrics), Divy Nidhi Sharma (story), Xulfi (lyrics)","N/A","5.9","Robby Grewal","20 Mar 2009","Aftab Shivdasani, Aamna Shariff, Linda Arsenio, Sanjay Mishra","2009","Comedy, Drama, Romance","N/A","N/A","movie","N/A","639","tt1305840"
"A mockumentary about an aspiring inventor who dreams of winning an annual young inventor award. The only problem is... he's never made an invention that works.","N/A","True","N/A","The Mother of Invention","N/A","Joseph M. Petrick","N/A","5.9","Andrew Bowser, Joseph M. Petrick","25 Jun 2010","Andrew Bowser, Jimmi Simpson, Kevin Corrigan, Ruby Wendell","2009","Comedy","N/A","105 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQwNTg5MzUwNF5BMl5BanBnXkFtZTcwNjQzNjMzMw@@._V1_SY264_CR4,0,178,264_.jpg","137","tt1274589"
"N/A","N/A","True","N/A","Io & Marilyn","N/A","Leonardo Pieraccioni, Giovanni Veronesi","N/A","5.1","Leonardo Pieraccioni","18 Dec 2009","Leonardo Pieraccioni, Suzie Kennedy, Barbara Tabita, Biagio Izzo","2009","Comedy, Fantasy","N/A","96 min","movie","http://ia.media-imdb.com/images/M/MV5BMjI1MjkzMjA0N15BMl5BanBnXkFtZTcwMjIwMjkxNA@@._V1_SY264_CR5,0,178,264_.jpg","392","tt1523479"
"A drama based on the 1985 plane crash that caused 520 deaths, the worst aviation event in Japanese history.","N/A","True","Japanese","The Unbroken","Japan","Takuya Nishioka (screenplay), Toyoko Yamasaki (novel)","N/A","7.0","Setsur么 Wakamatsu","24 Oct 2009","Ken Watanabe, Shun Sugata, Teruyuki Kagawa, Erika Toda","2009","Drama","8 wins & 9 nominations.","202 min","movie","N/A","106","tt1337125"
"Elementary school teacher, Kayla King thought she had the perfect relationship, and after an impromptu wedding, Kayla discovers that not only is she the other women...she's the other wife. ...","N/A","True","English","He's on My Mind","USA","Tamara Devers (screenplay), Kazeem Molake (screenplay)","N/A","3.0","Kazeem Molake","N/A","Sherial Mckinney, Ayo Sorrells, Dylan Mooney, Shamari Berkley","2009","Comedy, Romance","N/A","119 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQ5NzIxODcxOF5BMl5BanBnXkFtZTcwODc4NjQ2Mg@@._V1_SX300.jpg","167","tt1226770"
"Rudran (Arya) in Kasi. Fourteen years later, repenting his act he goes with his daughter in search of him. He finds him there but is shocked to learn that he has become an Aghori, a ...","N/A","True","N/A","Naan Kadavul","N/A","Bala (story), Jayamohan (dialogue)","N/A","7.4","Bala","06 Feb 2009","Aarya, Pooja Umashankar, Rajendran, Krishnamoorthy","2009","Action, Drama","N/A","165 min","movie","N/A","758","tt1379228"
"Winter 1943. Martina is small child, who stopped talking since the death of her infant brother some years before. She lives in a rural area of central Italy. Her mother is pregnant again ...","N/A","True","Italian, German, Latin","The Man Who Will Come","Italy","Giorgio Diritti, Giovanni Galavotti, Tania Pedroni","N/A","7.4","Giorgio Diritti","22 Jan 2010","Maya Sansa, Alba Rohrwacher, Eleonora Mazzoni, Claudio Casadio","2009","Drama, History, War","16 wins & 18 nominations.","115 min","movie","http://ia.media-imdb.com/images/M/MV5BMTUxMjU5MzkxMl5BMl5BanBnXkFtZTcwOTA1NzYwNA@@._V1_SX300.jpg","991","tt1351672"
"N/A","N/A","True","Japanese","Psalms of Planets Eureka Seven: Good Night, Sleep Tight, Young Lovers","Japan","Tomoki Ky么da (screenplay)","N/A","6.4","Tomoki Ky么da","24 Sep 2009","Y没ko Sanpei, Kaori Nazuka, Keiji Fujiwara, Michiko Neya","2009","Animation, Action, Sci-Fi","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BNjE2NzczNjc3NF5BMl5BanBnXkFtZTcwODEwOTIxMw@@._V1_SX300.jpg","272","tt1414518"
"Simultaneously nihilistic and heartening, Ward No. 6 is based on a story by Chekov, in which a psychiatric doctor becomes a patient in his own asylum. Updated to contemporary Russia, the ...","N/A","True","Russian","Ward No. 6","Russia","Aleksandr Borodyanskiy (screenplay), Anton Chekhov (short story), Karen Shakhnazarov (screenplay)","N/A","6.2","Aleksandr Gornovsky, Karen Shakhnazarov","27 Nov 2009","Vladimir Ilin, Aleksey Vertkov, Aleksandr Pankratov-Chyornyy, Evgeniy Stychkin","2009","Drama","2 wins & 1 nomination.","83 min","movie","http://ia.media-imdb.com/images/M/MV5BMTk1MzkyMTcyNV5BMl5BanBnXkFtZTgwODc2MzA2MDE@._V1_SX300.jpg","406","tt1446130"
"A confident young man with a unique style and a solid entrepreneurial spirit has made it his mission to bring the small pleasures in life to a global market. As an aspiring inventor ...","N/A","True","English","Made in China","USA","Judith Krant, Dan Sumpter","N/A","6.0","Judith Krant","15 Mar 2009","Bronwyn Cornelius, Deng Juan, Jackson Kuehn, Matthew McConaughey","2009","Comedy","6 wins.","87 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQ2MDAyNDg5Ml5BMl5BanBnXkFtZTcwNjc0ODk0Mw@@._V1_SX300.jpg","176","tt1316064"
"A serial killer passes time creating vicious film reviews.","N/A","True","N/A","The Phantom Menace Review","N/A","Mike Stoklasa","N/A","8.2","Mike Stoklasa","10 Dec 2009","Mike Stoklasa, Jay Bauman, Gillian Bellinger, Rich Evans","2009","Comedy","N/A","1 h 9 min","movie","N/A","332","tt2375659"
"N/A","N/A","True","Indonesian","Keramat","Indonesia","Monty Tiwa","N/A","7.2","Monty Tiwa","03 Sep 2009","Poppy Sovia, Migi Parahita, Sadha Triyudha, Miea Kusuma","2009","Horror","N/A","89 min","movie","N/A","77","tt1495818"
"Remake of a well-known Turkish musical comedy loved by generations, the film is about the adventures of flirtatious Hurmuz in late 1800's Istanbul. Hurmuz who lives in Taskasap, Istanbul ...","N/A","True","N/A","7 Husbands for Hurmuz","N/A","G端rsel Korat","N/A","6.3","Ezel Akay","20 Nov 2009","Nurg端l Yesil巽ay, G端lse Birsel, Haluk Bilginer, Erkan Can","2009","Comedy","N/A","122 min","movie","http://ia.media-imdb.com/images/M/MV5BMTI1ODg4MTYwNV5BMl5BanBnXkFtZTcwNzg1OTYyMQ@@._V1_SY264_CR4,0,180,264_.jpg","2,204","tt1523583"
"N/A","N/A","True","English","Dire Wolf","USA","Dan Golden, Patrick Moran","N/A","2.4","Fred Olen Ray","N/A","Maxwell Caulfield, Steven Lee Allen, Dawn Ann Billings, Vince Cefalu","2009","Horror","N/A","86 min","movie","N/A","262","tt1265294"
"N/A","N/A","True","N/A","Blood Rogues","N/A","Jeremy Childs","N/A","7.0","Jeremy Childs, Karen Garcia","N/A","Karen Garcia, Chris Brown, David Alford, Jeremy Childs","2009","Comedy, Horror","N/A","N/A","movie","N/A","19","tt1344808"
"A gay Parisian shows up in Hollywood at Christmastime, ready for his close-up.","N/A","True","English, French","Hollywood, je t'aime","USA","Jason Bushman","N/A","6.5","Jason Bushman","21 Jun 2009","Eric Debets, Chad Allen, Jonathan Blanc, Diarra Kilpatrick","2009","Comedy, Drama, Romance","N/A","95 min","movie","http://ia.media-imdb.com/images/M/MV5BMTk4MTM5Mzg3N15BMl5BanBnXkFtZTcwMjM4NzI5Mg@@._V1_SY264_CR4,0,178,264_.jpg","303","tt1432150"
"A coming of age story of two youngsters trying an entrepreneur's project that involves a sexy van, and their schoolmates.","N/A","True","Spanish","Paradas cont铆nuas","Mexico","Gustavo Loza (adaptation), Juan Meyer (screenplay)","N/A","6.5","Gustavo Loza","16 Oct 2009","Ram贸n Valdes, Luis Arrieta, Cassandra Ciangherotti, Javier Rivera","2009","Comedy","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMjUxNzUwMzA1OF5BMl5BanBnXkFtZTcwMDIxMDA0Mg@@._V1_SY264_CR4,0,178,264_.jpg","243","tt1387252"
"A man returns home from exile unknowingly seeking the truth.","Not Rated","True","English","Buffalo Bushido","USA","Peter McGennis","N/A","5.4","Peter McGennis","14 Nov 2009","Peter McGennis, Leila Arcieri, Jesse L. Martin, Bruce Glover","2009","Drama, Thriller","1 win.","108 min","movie","http://ia.media-imdb.com/images/M/MV5BOTA4MzU0MTk1NV5BMl5BanBnXkFtZTcwNjIwNzU2Mw@@._V1_SX300.jpg","64","tt0854669"
"Ken is a hot young superstar and the dream date of every girl. While he can attract any woman he wants, every detail of his life ends up in gossip columns and tabloid magazines. His two ...","N/A","True","Thai","My Ex","Thailand","Piyapan Choopetch (screenplay), Sommai Lertulan (screenplay), Adirek Wattaleela (screenplay)","N/A","5.9","Piyapan Choopetch","27 Aug 2009","Shahkrit Yamnarm, Wanida Termthanaporn, Navadee Mokkhavesa, Atthama Chiwanitchaphan","2009","Horror","1 nomination.","90 min","movie","N/A","134","tt1535104"
"Biopic based on the life of author Raymond Roussel.","N/A","True","French","Around a Small Mountain","France, Italy","Jacques Rivette (scenario), Pascal Bonitzer (scenario), Christine Laurent (scenario), Sergio Castellitto (scenario), Shirel Amitay (scenario)","63","6.0","Jacques Rivette","08 Sep 2009","Jane Birkin, Sergio Castellitto, André Marcon, Jacques Bonnaffé","2009","Comedy, Drama","2 nominations.","84 min","movie","http://ia.media-imdb.com/images/M/MV5BMjczNTQ3NjkxNF5BMl5BanBnXkFtZTcwODQ2OTA1Mw@@._V1_SX300.jpg","440","tt1239285"
"Born of a chance meeting in Venice, Silvestro and Camilla's rocky romance unfolds over 10 winters as new lovers come and go but they are eternally thrust back into one another's arms.","N/A","True","Italian, Russian, English","Ten Winters","Italy, Russia","Valerio Mieli (novel), Davide Lantieri (screenplay), Isabella Aguilar (screenplay), Federica Pontremoli (screenplay), Aleksandr Lebedev (screenplay)","N/A","6.9","Valerio Mieli","10 Dec 2009","Isabella Ragonese, Michele Riondino, Glen Blackhall, Sergey Zhigunov","2009","Romance","4 wins & 3 nominations.","99 min","movie","http://ia.media-imdb.com/images/M/MV5BMjMwMDM4ODQ1Nl5BMl5BanBnXkFtZTcwODE4NTQxOQ@@._V1_SX300.jpg","543","tt1364481"
