"Plot","Rated","Response","Language","Title","Country","Writer","Metascore","imdbRating","Director","Released","Actors","Year","Genre","Awards","Runtime","Type","Poster","imdbVotes","imdbID"
"The 1978 kidnapping of politician Aldo Moro as seen from the perspective of one of his assailants: a conflicted young woman in the ranks of the Red Brigade.","N/A","True","Italian","Good Morning, Night","Italy","Anna Laura Braghetti (book), Paola Tavella (book), Marco Bellocchio (screenplay), Daniela Ceselli (screenplay)","69","7.1","Marco Bellocchio","05 Sep 2003","Maya Sansa, Luigi Lo Cascio, Roberto Herlitzka, Paolo Briguglia","2003","Drama","9 wins & 18 nominations.","106 min","movie","http://ia.media-imdb.com/images/M/MV5BMjE3NDEzNDExOF5BMl5BanBnXkFtZTcwNDg0MDIzMQ@@._V1_SY264_CR4,0,178,264_.jpg","2,260","tt0377569"
"Rhinoceros Eyes is a fantastical coming-of-age story revolving around Chep, a young, reclusive prop-house employee who falls in love with a detail-obsessed movie production designer named ...","R","True","N/A","Rhinoceros Eyes","N/A","Aaron Woodley","46","6.3","Aaron Woodley","23 Apr 2004","Michael Pitt, Paige Turco, Gale Harold, Matt Servitto","2003","Drama, Horror, Romance","N/A","92 min","movie","http://ia.media-imdb.com/images/M/MV5BMjE2NTQ4NTQzMF5BMl5BanBnXkFtZTcwNTI1NTUyMQ@@._V1_SY264_CR0,0,178,264_.jpg","491","tt0326065"
"In the small, closed community of a provincial town, Magda tries to maintain a balance within a family facing many serious problems. The families apparently normal, bourgeois, every-day ...","N/A","True","N/A","Oxygono","N/A","Thanasis Papathanasiou, Michalis Reppas","31","5.6","Thanasis Papathanasiou, Michalis Reppas","14 Nov 2003","Nena Menti, Maria Kavoyianni, Akilas Karazisis, Joys Evidi","2003","Drama","N/A","100 min","movie","http://ia.media-imdb.com/images/M/MV5BMTM5NjkzOTc2OV5BMl5BanBnXkFtZTcwOTQzODgzMQ@@._V1_SX178_.jpg","593","tt0399465"
"Antoine (Auteuil) saves Louis (Garcia) from hanging himself, though in his attempt to get Louis back on his feet, Antoine gets caught in a romantic triangle.","R","True","French","Après Vous","France","Danièle Dubroux (idea), Benoît Graffin (scenario), David Léotard (collaboration), Pierre Salvadori (dialogue), Marc Syrigas (collaboration)","53","6.5","Pierre Salvadori","17 Dec 2003","Daniel Auteuil, José Garcia, Sandrine Kiberlain, Marilyne Canto","2003","Comedy, Romance","1 win & 1 nomination.","110 min","movie","http://ia.media-imdb.com/images/M/MV5BMjEyMzQ2Nzg5M15BMl5BanBnXkFtZTcwMTc0NzkyMQ@@._V1_SX300.jpg","2,470","tt0344604"
"Over the course of one night, a team of cops frantically search for their colleague's missing gun.","R","True","N/A","PTU","N/A","Nai-Hoi Yau, Kin-Yee Au","N/A","6.8","Johnnie To","17 Apr 2003","Simon Yam, Maggie Siu, Suet Lam, Ruby Wong","2003","Crime, Drama, Thriller","N/A","85 min","movie","http://ia.media-imdb.com/images/M/MV5BMTc3NDkxNjQ0Nl5BMl5BanBnXkFtZTcwODUxNDcyMQ@@._V1_SY264_CR2,0,178,264_.jpg","2,650","tt0250638"
"Arun Khanna is a spy for the Indian government whose aid is enlisted to stop ISI Chief Ishak Khan. Khan is trying to build a nuclear bomb with which he can liberate Kashmir from the Indians...","N/A","True","Hindi","The Hero: Love Story of a Spy","India","Shaktimaan Talwar","N/A","4.9","Anil Sharma","10 Apr 2003","Sunny Deol, Preity Zinta, Priyanka Chopra, Amrish Puri","2003","Action, Adventure, Drama","6 nominations.","160 min","movie","N/A","831","tt0347167"
"On a dark, wet night a historic and regal Chinese cinema sees its final film. Together with a small handful of souls they bid ""Goodbye, Dragon Inn.""","N/A","True","N/A","Good Bye, Dragon Inn","N/A","Sung Hsi (additional narrative), Ming-liang Tsai","82","7.0","Ming-liang Tsai","21 Jul 2004","Kang-sheng Lee, Shiang-chyi Chen, Kiyonobu Mitamura, Tien Miao","2003","Drama, Comedy","N/A","82 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQ1OTU3NDU1Nl5BMl5BanBnXkFtZTcwMDU3NjcyMQ@@._V1_SY264_CR0,0,178,264_.jpg","2,151","tt0377556"
"A dying man must reunite with his sister to face their family's violent past and find peace in their lives.","R","True","English","Behind the Red Door","USA","Matia Karrell, C.W. Cressler","N/A","6.7","Matia Karrell","12 Jan 2003","Kyra Sedgwick, Kiefer Sutherland, Stockard Channing, Chuck Shamata","2003","Drama","N/A","105 min","movie","http://ia.media-imdb.com/images/M/MV5BMjY3ODA0NTgxNl5BMl5BanBnXkFtZTcwMDcxOTAzMQ@@._V1_SX300.jpg","1,211","tt0282891"
"In a remote, isolated village in post-Soviet Armenia, Hamo, a widower with a pitiful pension and three worthless sons, travels daily to his wife's grave. There he meets the lovely Nina, who...","N/A","True","Armenian, Kurdish, Russian, French","Vodka Lemon","France, Italy, Switzerland, Armenia","Lei Dinety, Pauline Gouzenne (adaptation), Hiner Saleem","69","6.6","Hiner Saleem","21 Nov 2003","Romen Avinian, Lala Sarkissian, Ivan Franek, Ruzan Mesropyan","2003","Comedy, Drama","7 wins & 2 nominations.","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMTc1MzAxNjg4NF5BMl5BanBnXkFtZTcwMTg0NDYzMQ@@._V1_SY264_CR2,0,178,264_.jpg","1,392","tt0379577"
"N/A","N/A","True","N/A","Please Teach Me English","N/A","Hye-yeong No","N/A","6.8","Sung-su Kim","05 Nov 2003","Na-yeong Lee, Hyuk Jang, Angela Kelly, In-mun Kim","2003","Comedy, Romance","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BODg5NjY3NjM5MF5BMl5BanBnXkFtZTcwNjc1NTYzMQ@@._V1_SY264_CR3,0,178,264_.jpg","805","tt0381716"
"18-year-old Louise is stuck in a run-down girls' boarding school in the heart of the English countryside. Her only consolation, during the long cold nights, is Matthew, the American art ...","N/A","True","English","Out of Bounds","UK","Merlin Ward","N/A","4.7","Merlin Ward","31 Oct 2003","Sophie Ward, Sophia Myles, George Asprey, Michael Elphick","2003","Drama","N/A","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMjA3NTkyMTAwOV5BMl5BanBnXkFtZTYwNDYxODM3._V1_SX300.jpg","250","tt0276053"
"N/A","N/A","True","N/A","Soloalbum","N/A","Jens-Frederik Otto, Benjamin von Stuckrad-Barre (novel)","N/A","5.9","Gregor Schnitzler","27 Mar 2003","Matthias Schweighöfer, Nora Tschirner, Oliver Wnuk, Christian Näthe","2003","Comedy, Romance","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTEwMzMwNDk2OTJeQTJeQWpwZ15BbWU3MDM1MTk1ODE@._V1_SY180_SX127_.jpg","1,509","tt0324015"
"A staircase leading to the dormitory of a remote boarding school usually has 28 stairs, but every so often there appears to be 29. When someone steps on the mysterious extra stair, the horror begins","R","True","Korean","Wishing Stairs","South Korea","Soyoung Lee (screenplay)","N/A","5.9","Jae-yeon Yun","01 Aug 2003","Ji-hyo Song, Han-byeol Park, An Jo, Ji-Yeon Park","2003","Horror, Drama","N/A","97 min","movie","http://ia.media-imdb.com/images/M/MV5BMTM3MDg2NDE1MV5BMl5BanBnXkFtZTcwMDUwNjQzMQ@@._V1_SX300.jpg","1,880","tt0370082"
"Two young guys work in a plant that manufactures oshibori (those moist hand-towels found in some Japanese restaurants). Their weird bond is based on uncontrollable rage--something neither ...","N/A","True","Japanese","Bright Future","Japan","Kiyoshi Kurosawa","64","7.0","Kiyoshi Kurosawa","03 Dec 2003","J么 Odagiri, Tadanobu Asano, Tatsuya Fuji, Takashi Sasano","2003","Drama","5 wins & 1 nomination.","92 min","movie","http://ia.media-imdb.com/images/M/MV5BMzkzOTk4NTUwOV5BMl5BanBnXkFtZTcwMDQ5NjcyMQ@@._V1_SX300.jpg","1,794","tt0363235"
"Paris follows rookie detective Jason Bartok on his disturbing journey through the shadowy underworld of Los Angeles and Las Vegas, illuminated only by a sweet but short-lived romance with a...","R","True","English","Paris","USA","Steven Beschloss, Ramin Niami","N/A","4.2","Ramin Niami","07 May 2003","Chad Allen, Bai Ling, James Russo, Ron Jeremy","2003","Drama, Romance","N/A","98 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQ1Mzc1ODUxNV5BMl5BanBnXkFtZTcwMDI2MDAwMQ@@._V1_SX300.jpg","266","tt0313459"
"Three generations of a wealthy Bordeaux family are caught in the crossfire when Anne decides to run for mayor, thanks to a political pamphlet that revives an old murder scandal.","R","True","French","The Flower of Evil","France","Caroline Eliacheff (original scenario), Louise L. Lambrichs (original scenario), Claude Chabrol (adaptation)","67","6.4","Claude Chabrol","19 Feb 2003","Nathalie Baye, BenoĂŽt Magimel, Suzanne Flon, Bernard Le Coq","2003","Drama, Thriller","2 nominations.","104 min","movie","http://ia.media-imdb.com/images/M/MV5BMjAyNDI1ODA3OF5BMl5BanBnXkFtZTcwMzQwMTUyMQ@@._V1_SX300.jpg","2,169","tt0322289"
"N/A","R","True","English","Baberellas","USA","Chuck Cirino (story), Tip McPartland, Dave Nichols, Mark Wilde","N/A","4.3","Chuck Cirino","01 Feb 2003","Shauna O'Brien, Julie K. Smith, Regina Russell, Sasha Peralto","2003","Comedy, Sci-Fi","N/A","80 min","movie","http://ia.media-imdb.com/images/M/MV5BMTc5NTY5Mzg1Nl5BMl5BanBnXkFtZTcwOTU1NjQyMQ@@._V1_SX300.jpg","157","tt0338754"
"A dark contemporary gangster drama set in Chicago, SHUT-EYE derives its edgy chemistry from conflicted loyalties. Two couples use their insider status at a strip club to plan a robbery they...","N/A","True","N/A","Shut-Eye","N/A","John Covert","N/A","5.9","John Covert","15 Jan 2003","James Aidan, Brendan Averett, Mike Bigane, Aimee Bravo","2003","Drama","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTIwNzI3NTIwNF5BMl5BanBnXkFtZTYwNjA4ODc2._V1_SY264_CR10,0,178,264_.jpg","30","tt0298551"
"When forced to divorce his wife by family and social pressure because her mother is a prostitute, Nazar (Khodaparast) works double shifts to pay back the loan he took out for his impulsive ...","N/A","True","N/A","Dancing in the Dust","Iran","Alireza Bazrafshan, Asghar Farhadi, Mohammad Reza Fazeli, Mohammad Reza Fazeli","N/A","7.4","Asghar Farhadi","23 Jun 2003","Faramarz Gharibian, Yousef Khodaparast, Baran Kosari, Jalal Sarhad Seraj","2003","N/A","5 wins & 2 nominations.","95 min","movie","N/A","485","tt0374153"
"A young drifter discovers his true calling when he's hired by a mobster to stalk and kill a prominent accountant, and then decides to seek revenge when the stingy thugs try to kill him rather than pay him.","R","True","English","King of the Ants","USA","Charlie Higson (screenplay)","N/A","6.2","Stuart Gordon","13 Jun 2003","Chris McKenna, Kari Wuhrer, George Wendt, Vernon Wells","2003","Crime, Drama, Thriller","N/A","102 min","movie","http://ia.media-imdb.com/images/M/MV5BNzk5NDE2OTYzNV5BMl5BanBnXkFtZTcwNzY1NTYyMQ@@._V1_SY264_CR4,0,178,264_.jpg","2,887","tt0328031"
"Young Musa is orphaned after a mysterious illness strikes his village in KwaZulu Natal. To help his grandmother, Musa sets out for Johannesburg with his father's last gift, a tribal drum, ...","N/A","True","N/A","Beat the Drum","N/A","David McBrayer","N/A","7.1","David Hickson","02 Nov 2006","Junior Singo, Owen Sejake, Mary Twala, Clive Scott","2003","Drama","N/A","114 min","movie","http://ia.media-imdb.com/images/M/MV5BMTg3MzEzMzUwMF5BMl5BanBnXkFtZTcwNDMxMDQzMQ@@._V1_SY264_CR0,0,178,264_.jpg","484","tt0387057"
"""A Miami Tail"" is a contemporary version of Lysistrata, a classic Greek comedy by Aristophanes. ""A Miami Tail"" has Alicia (Trina) leading the women of Liberty City in a protest against gang...","R","True","English","A Miami Tail","USA","Colin Costello, Stephanie Alese Jorden","N/A","3.4","Melvin James","31 Jan 2003","Trina, Sommore, Neferteri Shepherd, Roxzane T. Mims","2003","Comedy","1 win.","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMjExNzIyNTU4OV5BMl5BanBnXkFtZTcwNDE4MzAwMQ@@._V1_SX300.jpg","142","tt0368026"
"A North African immigrant to Paris gets work and finds romance despite his scatty character.","N/A","True","French","Chouchou","France","Merzak Allouache, Gad Elmaleh (original stage sketch)","N/A","4.7","Merzak Allouache","19 Mar 2003","Gad Elmaleh, Alain Chabat, Claude Brasseur, Roschdy Zem","2003","Comedy","1 nomination.","105 min","movie","http://ia.media-imdb.com/images/M/MV5BMTkwNjkwNzUzNV5BMl5BanBnXkFtZTcwMzI3NzY3MQ@@._V1_SX300.jpg","1,445","tt0328955"
"A budding actor is faced with a stalled career and a mountain of debt.","R","True","English","The Big Empty","USA","Steve Anderson","N/A","6.1","Steve Anderson","28 Aug 2009","Jon Favreau, Joey Lauren Adams, Bud Cort, Jon Gries","2003","Comedy, Drama, Mystery","N/A","94 min","movie","http://ia.media-imdb.com/images/M/MV5BMTI5NDczNTYwN15BMl5BanBnXkFtZTcwNDc4MDYyMQ@@._V1_SX300.jpg","3,142","tt0321442"
"Anna lives with her father Karl someplace in the outskirts of northern Norway. Karl killed his ex-wife and threw her newborn colored child into the sea when he discovered that she obviously...","N/A","True","Norwegian, English, Swedish, Saami","Svidd neger","Norway","Stein Elvestad","N/A","6.6","Erik Smith Meyer","11 Apr 2003","Kingsford Siayor, Eirik Junge Eliassen, Bjรถrn Granath, Kjersti Lid Gullvรฅg","2003","Comedy, Crime, Drama","1 nomination.","87 min","movie","http://ia.media-imdb.com/images/M/MV5BMTIzMTc3MTg0MF5BMl5BanBnXkFtZTcwMzIwNzY5MQ@@._V1_SX300.jpg","1,462","tt0365810"
"Two brothers with a problematic relationship in the past, find together again when the elder one gets a dangerous disease and asks his brother to accompany him to several doctors.","N/A","True","French","Son frère","France","Philippe Besson (novel), Patrice Chéreau (scenario), Anne-Louise Trividic (scenario)","78","7.0","Patrice Chéreau","10 Sep 2003","Bruno Todeschini, Éric Caravaca, Nathalie Boutefeu, Maurice Garrel","2003","Drama","2 wins & 4 nominations.","92 min","movie","http://ia.media-imdb.com/images/M/MV5BMTI1OTcwOTM0NF5BMl5BanBnXkFtZTcwODM3MjQyMQ@@._V1_SX300.jpg","1,182","tt0351770"
"When Stefania breaks up with her boyfriend Andrea, little does she realize what the summer has in store for her. She winds up on vacation at a Greek resort 'isle of love' with her 14 year ...","N/A","True","Italian, English","Ginger and Cinnamon","Italy","Ivan Cotroneo, Daniele Luchetti, Stefania Montorsi (screenplay)","N/A","6.7","Daniele Luchetti","04 Apr 2003","Stefania Montorsi, Giampaolo Morelli, Martina Merlino, Alberto Cucca","2003","Comedy, Romance","N/A","109 min","movie","http://ia.media-imdb.com/images/M/MV5BMTA1ODIwNjMwNDdeQTJeQWpwZ15BbWU3MDIwMjI0NzI@._V1_SX300.jpg","715","tt0343594"
"14-year-old Watts Davies is estranged from his dad, a former International Karting Federation (IKF) champion. Watts's resolve to race in the upcoming IKF Regional Championships rekindles ...","PG","True","English","Kart Racer","Germany, Canada","Nicholas DiBella","N/A","5.7","Stuart Gillard","20 Oct 2004","Randy Quaid, Will Rothhaar, Jennifer Wigmore, David Gallagher","2003","Comedy, Drama, Family","1 win & 1 nomination.","94 min","movie","http://ia.media-imdb.com/images/M/MV5BMTMyNDU0NDk3MV5BMl5BanBnXkFtZTcwNzE2MDkyMQ@@._V1_SX300.jpg","434","tt0300069"
"A meditation on civilization. July, 2001: friends wave as a cruise ship departs Lisbon for Mediterranean ports and the Indian Ocean. On board and on day trips in Marseilles, Pompeii, Athens...","N/A","True","Portuguese, French, Italian, English, Greek","A Talking Picture","Portugal, France, Italy","Manoel de Oliveira (scenario and dialogue)","75","6.7","Manoel de Oliveira","15 Oct 2003","Leonor Silveira, Filipa de Almeida, John Malkovich, Catherine Deneuve","2003","Comedy, Drama, History","1 win & 2 nominations.","96 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQ3Nzg4MzA4Ml5BMl5BanBnXkFtZTcwNzYwNzcyMQ@@._V1_SX300.jpg","1,473","tt0364093"
"Jorge's life is sad and depressing. He finds his work boring, his girlfriend has just left him and his friends are all losers...See full synopsis »","N/A","True","Spanish, English","Football Days","Spain","Mischa Alexander (story), David Serrano, Jean van de Velde (story)","N/A","6.1","David Serrano","19 Sep 2003","Alberto San Juan, Ernesto Alterio, Natalia Verbeke, Pere Ponce","2003","Comedy","3 wins & 10 nominations.","113 min","movie","http://ia.media-imdb.com/images/M/MV5BMTUyMDkzNDIyMl5BMl5BanBnXkFtZTcwMjMwNDAzMQ@@._V1_SY264_CR1,0,178,264_.jpg","1,582","tt0377834"
"Armin is in crisis. One fateful day he discovers he is infertile and has been throughout his life. From this he discovers his first wife...See full synopsis »","N/A","True","N/A","Father's Affair","N/A","Karel Glastra van Loon (novel), Kees van Beijnum (scenario)","N/A","6.7","Maarten Treurniet","11 Dec 2003","Peter Paul Muller, Carice van Houten, Halina Reijn, Jan Decleir","2003","Drama","N/A","100 min","movie","http://ia.media-imdb.com/images/M/MV5BMjA3NjgwODM2NV5BMl5BanBnXkFtZTcwNDMwODQyMQ@@._V1_SY264_CR3,0,178,264_.jpg","1,039","tt0340285"
"N/A","N/A","True","N/A","Café Lumière","N/A","Hsiao-hsien Hou (screenplay), T'ien-wen Chu (screenplay)","80","7.0","Hsiao-hsien Hou","01 Sep 2004","Yo Hitoto, Tadanobu Asano, Masato Hagiwara, Kimiko Yo","2003","Drama","N/A","103 min","movie","http://ia.media-imdb.com/images/M/MV5BMTY4NjQ1MzE2MV5BMl5BanBnXkFtZTcwNTM3NjUzMQ@@._V1_SY264_CR2,0,178,264_.jpg","1,823","tt0412596"
"Eleven-year-old David Wiseman is mad about cricket but no good at it. He has the entire kit but none of the skill, and he's a laughingstock at school. So when a Jamaican family moves in ...","PG","True","English, Hebrew, Yiddish","Wondrous Oblivion","France, UK, Germany","Paul Morrison","61","7.0","Paul Morrison","23 Apr 2004","Sam Smith, Leagh Conwell, Dominic Barklem, Jo Stone-Fewings","2003","Comedy, Drama, Family","3 wins & 3 nominations.","106 min","movie","http://ia.media-imdb.com/images/M/MV5BMTU3OTc4ODY0MV5BMl5BanBnXkFtZTcwMzQxMjgyMQ@@._V1_SY264_CR4,0,178,264_.jpg","990","tt0334725"
"""The Brookdale Institute"" is a mysterious, little-known hospital for the criminally insane (a fact which is kept on a need-to know basis). Brookdale has another, more lucrative facet; a ...","R","True","English","Rats","USA","Jace Anderson (screenplay), Boaz Davidson (story), Adam Gierasch (screenplay)","N/A","3.4","Tibor Takรกcs","15 Jan 2003","Sara Downing, Amy Parks, Bailey Chase, Michael Zelniker","2003","Horror, Sci-Fi, Thriller","N/A","92 min","movie","http://ia.media-imdb.com/images/M/MV5BNjc0NjUwNzkxNV5BMl5BanBnXkFtZTcwNDc0MTgxMQ@@._V1_SX300.jpg","751","tt0277986"
"The reality of life slams into the proverbial wall when a group of necessitous best friends and ex-lovers are reunited at a milestone reunion, igniting an already passionate and combustible past.","N/A","True","N/A","An American Reunion","USA","Jim Fitzpatrick (screenplay)","N/A","8.1","Jim Fitzpatrick","N/A","Jim Fitzpatrick, Corbin Timbrook, Jodi Knotts, John Bradley","2003","Comedy, Drama, Romance","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTYwNDU3MDEwMF5BMl5BanBnXkFtZTcwMzI4MjAzMQ@@._V1_SX300.jpg","1,871","tt0252052"
"Gorgeous Dutch youngster Max has two passions, acting and girls. The first becomes his brilliant career, which takes off so well he gets invited to a prestigious New York theatre course for...","N/A","True","N/A","Phileine Says Sorry","N/A","Ronald Giphart (novel), Robert Jan Westdijk","N/A","6.0","Robert Jan Westdijk","09 Oct 2003","Kim van Kooten, Michiel Huisman, Hadewych Minis, Tara Elders","2003","Drama, Comedy, Romance","N/A","95 min","movie","http://ia.media-imdb.com/images/M/MV5BMjAyNzkyNDMzNV5BMl5BanBnXkFtZTcwOTA4MzAwMQ@@._V1_SY264_CR4,0,178,264_.jpg","2,452","tt0314502"
