"The ones that take the ⌚️ “@WeeFiFiFookFace: @katyperry But you know who I, who I think will win? The ones that let love in 😊#PRISM”",Twitter for iPhone,Twitter for iPhone,2013-10-18 10:39:21,Katy Perry
"@breakalioz well that is a very sweet compliment, thank you!",Twitter for iPhone,Twitter for iPhone,2013-10-18 10:36:25,Katy Perry
Harry! “@HARVIIKILLS: Guys.. Me and @katyperry had another mini argument last night 😂😂😂 #typical”,Twitter for iPhone,Twitter for iPhone,2013-10-18 10:11:44,Katy Perry
Don't forget 💅 “@HudsonHelper: @katyperry This Is How We Do 👠👑”,Twitter for iPhone,Twitter for iPhone,2013-10-18 01:23:44,Katy Perry
@lariitaa MEEEeeooooooooowwwWw,Twitter for iPhone,Twitter for iPhone,2013-10-18 01:23:12,Katy Perry
@Legend__DARY don't hate yourself. Love yourself. You were doing good! 😘,Twitter for iPhone,Twitter for iPhone,2013-10-18 01:21:52,Katy Perry
"🌈🌈 “@KatyAndLiam: CAUSE I UNDERSTAND YOU, EYE TO EYE!!!! @katyperry #PRISM”",Twitter for iPhone,Twitter for iPhone,2013-10-18 01:17:48,Katy Perry
write my bio? “@_TheatreKid: PRISM IS ABOUT light finally coming to @katyperry &amp; allowing her beautiful rainbow to become exposed! #iloveher,Twitter for iPhone,Twitter for iPhone,2013-10-18 01:15:10,Katy Perry
RT @JKCorden: I just tweeted http://t.co/VlHRXLLvic,Twitter for iPhone,Twitter for iPhone,2013-10-18 01:06:10,Katy Perry
"It's officially #PRISM day in: Austria, Fiji, Finland, Germany, Ireland, Italy, Netherlands, Slovakia, Slovenia, South Africa &amp; Switzerland!",Twitter for iPhone,Twitter for iPhone,2013-10-18 00:31:41,Katy Perry
THANK YOU “@babybritney: @katyperry LEGENDARY LOVERS IS UNBELIEVABLE I CAN NOT STOP PLAYING IT.”,Twitter for iPhone,Twitter for iPhone,2013-10-18 00:25:44,Katy Perry
"Now do u trust me?! @erinlorimer I honestly didn't think i'd ever ❤️ any album more than Teenage Dream, but then Prism happened @katyperry",Twitter for iPhone,Twitter for iPhone,2013-10-18 00:16:17,Katy Perry
"I wish I didn't do, but I did. “@_ZacMoore_: @katyperry I LOST MYSELF IN FEAR OF LOSING YOU”",Twitter for iPhone,Twitter for iPhone,2013-10-18 00:14:39,Katy Perry
@Katysprincess thank you... There's always two sides...,Twitter for iPhone,Twitter for iPhone,2013-10-18 00:13:33,Katy Perry
Like you have kittens playing inside u? “@itsCEZZURRyo: @katyperry this is how we do &amp; Birthday make me feel so happy &amp; giddy inside. #PRISM,Twitter for iPhone,Twitter for iPhone,2013-10-18 00:08:26,Katy Perry
It looks like it's wearing off in your profile pic...😄 “@katycatskp: @katyperry My favorite is International Smile :)”,Twitter for iPhone,Twitter for iPhone,2013-10-18 00:01:37,Katy Perry
"CELESTIAL!“@BerryLover2: @katyperry I LOVE ""Unconditionally"" it's truly beautiful, it feels celestial. I can't wait to see the music video!”",Twitter for iPhone,Twitter for iPhone,2013-10-17 23:59:50,Katy Perry
"Love you. “@larissafilipo: Love me | @katyperry, I love this song 😍 #prism”",Twitter for iPhone,Twitter for iPhone,2013-10-17 23:58:31,Katy Perry
My favorite is Unconditionally...,Twitter for iPhone,Twitter for iPhone,2013-10-17 22:59:30,Katy Perry
And which one is your favorite o'course! ❤️ #PRISM,Twitter for iPhone,Twitter for iPhone,2013-10-17 22:53:03,Katy Perry
I'm really excited to share these songs with you all...I'm so proud of them. Will u let me know what u think &amp; how they make u feel please?,Twitter for iPhone,Twitter for iPhone,2013-10-17 22:52:24,Katy Perry
...I've made PRISM available to stream here until it goes world wide on TUESDAY: http://t.co/rFjm2s99xp,Twitter for iPhone,Twitter for iPhone,2013-10-17 22:45:42,Katy Perry
"What do Italy, Ireland, Slovakia, Slovenia  have in common? They all get #PRISM Friday! DON'T WORRY if it's not in stores for you yet...",Twitter for iPhone,Twitter for iPhone,2013-10-17 22:43:14,Katy Perry
Isn't she a beauty?!?! #FIVEDAYSTILLPRISM http://t.co/fGLoib8t7C,Twitpic,Twitpic,2013-10-17 15:35:50,Katy Perry
USA: EXCLUSIVE! The 1st 300k copies of #PRISM (Deluxe) has a seed prism you can plant to spread the light! Pre-order http://t.co/l0qVan4Qmg,Twitter for iPhone,Twitter for iPhone,2013-10-17 15:33:40,Katy Perry
#COVERGIRLKATY http://t.co/SSD3f9zZmV,web,web,2013-10-16 14:34:33,Katy Perry
BEAUTIFUL news to share w/you all. Today is my 1st day as a @COVERGIRL! See what happens when you let the light in?💄💅 #COVERGIRLKATY,web,web,2013-10-16 14:34:19,Katy Perry
@sIaylorswift Universal music is watching your timeline bb 👀 😘,Twitter for iPhone,Twitter for iPhone,2013-10-16 13:31:24,Katy Perry
happy birthday cutie!!! 🎂 @JohnMayer,Twitter for iPhone,Twitter for iPhone,2013-10-16 13:19:36,Katy Perry
"They're my secret ingredient! 😜 “@Grimezsz: whoa even the cardigans were swedish. The swedes are just like, unbeatable at making pop songs”",Twitter for iPhone,Twitter for iPhone,2013-10-16 12:40:37,Katy Perry
I refuse to speak Starbucks until I've actually learned Italian. ☕️#goodmorningilltakealarge,Twitter for iPhone,Twitter for iPhone,2013-10-16 12:37:23,Katy Perry
1 WEEK TILL #PRISM http://t.co/sqdX3h6BsH,web,web,2013-10-15 16:01:52,Katy Perry
💰💰💰 “@MillsCrew88: I'm starting to wonder if winning the lottery jackpot is more probable than getting a tweet from @katyperry =)”,Twitter for iPhone,Twitter for iPhone,2013-10-15 13:09:43,Katy Perry
"🍩☕️ “@shitkittens: @katyperry just woke up, this first thing will do is listen to the snippets of Prism”",Twitter for iPhone,Twitter for iPhone,2013-10-15 13:07:58,Katy Perry
"It's never too late! 😘 “@TheFrankRadical: @katyperry I had never bought a cd of yours,but can't wait to buy #PRISM, blessings from mexico”",Twitter for iPhone,Twitter for iPhone,2013-10-15 13:05:18,Katy Perry
Oh good! You'll like this week then... “@KatysPrism: @katyperry unconditionally is the best song on the album.”,Twitter for iPhone,Twitter for iPhone,2013-10-15 13:04:05,Katy Perry
👊👊 “@KatytinaLevine: @katyperry bae can I get a WOOP WOOP if I listened to prism??”,Twitter for iPhone,Twitter for iPhone,2013-10-15 13:02:23,Katy Perry
Stanning for your feed! 💅 “@SerJeeOh: @katyperry do you even know what you do to us? Look at our profiles.”,Twitter for iPhone,Twitter for iPhone,2013-10-15 13:01:42,Katy Perry
👀 “@KayZ_Perry: @katyperry eye c u trolling.”,Twitter for iPhone,Twitter for iPhone,2013-10-15 12:44:34,Katy Perry
👅💿 “@KatySlaysUrFav: @katyperry prism sounds and looks so good i can't wait to eat the physical copy just to have it inside me”,Twitter for iPhone,Twitter for iPhone,2013-10-15 12:41:19,Katy Perry
💥🎉🎶 “@fuckyeahitskath: OMH JUST HEARD THE SNIPPETS ! I CANT EVEN DESCRIBE MY FEELS”,Twitter for iPhone,Twitter for iPhone,2013-10-15 12:38:14,Katy Perry
"Haaaa, this comment. Thank you! “@sweetyitosan: @katyperry omg prism is so purrfect like you eaten an angel #prism""",Twitter for iPhone,Twitter for iPhone,2013-10-15 12:30:36,Katy Perry
In just a few hours when the ITUNES store turns you will be able to preview 90 seconds of EACH song on #PRISM Who's ready for the light?!,Twitter for iPhone,Twitter for iPhone,2013-10-15 01:01:45,Katy Perry
"Well, that was fun! Goodnight kittens, thank you for the love... #SNL",Twitter for iPhone,Twitter for iPhone,2013-10-13 08:52:24,Katy Perry
"Yes, the zoo animals have been a bit bored since the government shutdown so I invited some of them on stage with me tonight... #SNL",Twitter for iPhone,Twitter for iPhone,2013-10-13 03:46:38,Katy Perry
"HEY! Look out for the lion, tiger, croc, elephant, giraffe, monkey &amp; parrot on stage! I'm on in 15 minutes! #SNL",Twitter for iPhone,Twitter for iPhone,2013-10-13 03:43:44,Katy Perry
Getting ready for dress rehearsal right now...Who's tuning in tonight? We are gonna bring you so much FUN so don't miss it! #SNL,Twitter for iPhone,Twitter for iPhone,2013-10-12 23:57:05,Katy Perry
"Thank you for sending in almost 1000 videos! I laughed, I cried, I am encouraged by the school spirit that still exists! #ROAR ON! #GMA",web,web,2013-10-11 16:00:14,Katy Perry
"And now, my fifth and final finalist: Pickerington High! http://t.co/3ETTse2JYU #ROAR #GMA",web,web,2013-10-11 16:00:04,Katy Perry
And Cooper High School! http://t.co/CKWV3WMGjQ #ROAR #GMA,Twitter for iPhone,Twitter for iPhone,2013-10-10 21:08:34,Katy Perry
Spanish Spring High School: http://t.co/z708SMTBYW #ROAR #GMA,Twitter for iPhone,Twitter for iPhone,2013-10-10 21:06:56,Katy Perry
"The 3rd and 4th finalists for my #ROAR #GMA contest are... (DRUM ROLL, PLEASE!)",Twitter for iPhone,Twitter for iPhone,2013-10-10 21:06:24,Katy Perry
"And here's my second finalist, Lakewood High! http://t.co/zE4wNtqsEb #ROAR #GMA",Twitter for iPhone,Twitter for iPhone,2013-10-08 20:59:31,Katy Perry
"Love all the love for the first finalist of my #ROAR #GMA competition, Verrado High: http://t.co/wObCXunV5Q",Twitter for iPhone,Twitter for iPhone,2013-10-08 20:59:11,Katy Perry
"RT @antoinedecaune1: Alors, @katyperry, on se retweete? #lgj",web,web,2013-10-05 14:42:23,Katy Perry
Miss the live #iTunesFestival Monday? Watch it all ON DEMAND now! http://t.co/9iLNb05xWp I played FOUR  http://t.co/IWVuIlP8aC,Twitpic,Twitpic,2013-10-04 22:57:20,Katy Perry
"Check out one of my BEST girlies, @Sia's NEW song she did with @diplo ELASTIC HEART: https://t.co/tmTTqkYpR7",Twitter for iPhone,Twitter for iPhone,2013-10-03 20:40:38,Katy Perry
PARISIANS! TONIGHT IT'S KATY &amp; KENZO on Le Grand Journal! TUNE IN! http://t.co/yRMxxVyF64,Twitpic,Twitpic,2013-10-03 08:31:46,Katy Perry
WHO'S READY FOR HALLOWEEN?! Get my ROAR costume HERE: http://t.co/8cwCyT8UTB http://t.co/sEyzqNZzx6,Twitpic,Twitpic,2013-10-02 20:55:11,Katy Perry
I wish there was a Chanel emoji!,Twitter for iPhone,Twitter for iPhone,2013-10-01 08:11:06,Katy Perry
"And yes, FULL track listing is UP here: http://t.co/onVIBqTLzf",Twitter for iPhone,Twitter for iPhone,2013-09-30 23:12:03,Katy Perry
"Aw, thanks for the love, Londontown! More #PRISM to come... PREORDER NOW! http://t.co/onVIBqTLzf #KatyiTunesFestival",Twitter for iPhone,Twitter for iPhone,2013-09-30 23:11:21,Katy Perry
IT'S ALL HAPPENING NOW! #KatyiTunesFestival http://t.co/2v07yZNLiT,Twitter for iPhone,Twitter for iPhone,2013-09-30 20:27:51,Katy Perry
"You want another shade of #PRISM? Let's take WALKING ON AIR to the TOP spot &amp; in exchange, I'll play a NEW song you've never heard tonight!",Twitter for iPhone,Twitter for iPhone,2013-09-30 18:17:07,Katy Perry
1 hour 'till showtime! With my ladies @iconapop and @iggyazalea kicking things off at #iTunesFestival! DON'T MISS IT! http://t.co/U4HASUNAFx,Twitter for iPhone,Twitter for iPhone,2013-09-30 17:30:56,Katy Perry
@Madge_Freak A princess should always take cues from their Queen!,Twitter for iPhone,Twitter for iPhone,2013-09-30 12:52:21,Katy Perry
🐯 “@jameswaterhouse: @katyperry can't wait for tonight. I got my tiger! #ROAR http://t.co/ZUR7BKafoh”,Twitter for iPhone,Twitter for iPhone,2013-09-30 12:50:44,Katy Perry
👀 “@KatySlaysUrFav: @katyperry omg please just tweet me before I cry and eat my body weight in nutella”,Twitter for iPhone,Twitter for iPhone,2013-09-30 12:50:09,Katy Perry
"WAKE UP EAST COAST! Got the Monday blues? Let me help you dance them off with a NEW song, WALKING ON AIR: http://t.co/onVIBqTLzf",Twitter for iPhone,Twitter for iPhone,2013-09-30 12:35:39,Katy Perry
RT @GMA: We're in the final stretch of our @KatyPerry contest! Enter NOW for a chance to have her perform at your high school! http://t.co/…,Twitter for iPhone,Twitter for iPhone,2013-09-30 12:04:29,Katy Perry
&amp; you can see me LIVE from London at #iTunesFestival! @iconapop and @iggyazalea open starting at 7:30p GMT Sept 30th! http://t.co/hVLacnKE32,web,web,2013-09-30 07:17:37,Katy Perry
Another color from my #PRISM: WALKING ON AIR! Available NOW as part of my #PRISMPREVIEW! http://t.co/sqdX3h6BsH,web,web,2013-09-30 07:15:55,Katy Perry
Hurry hunnah! Submit by OCT 1! @Truth_iSpeak: @katyperry Milwaukee High School of the Arts Will Be Doing A Roar Video. Look Out For #MHSA !,Twitter for iPhone,Twitter for iPhone,2013-09-30 01:26:34,Katy Perry
"💅 “@_emilybarbarrr: FOR EVERYONE WHO DOUBTED US, SHE SAW IT @katyperry , #NSHSRoars”",Twitter for iPhone,Twitter for iPhone,2013-09-30 01:25:37,Katy Perry
"Thank u for sending me to bizarre dream land w/ this 1, Gnight! @nbllrrr: @katyperry what if u peeled a banana &amp; there was a hot dog inside?",Twitter for iPhone,Twitter for iPhone,2013-09-30 01:25:11,Katy Perry
That's okay it was worth it! “@lizzaayy44: #NSHS is going to be a tired school tomorrow #NSHSROAR @katyperry http://t.co/FwlNMU9edo”,Twitter for iPhone,Twitter for iPhone,2013-09-30 01:17:36,Katy Perry
I seen dat!!! “@Jmoneygraves: #NSHSRoar  @katyperry”,Twitter for iPhone,Twitter for iPhone,2013-09-30 01:16:20,Katy Perry
I CAN HEAR YOU ROARING NSHS! 🐯 @emilynowak13: #NSHSRoar doesn't need sleep #upallnightforkaty http://t.co/uQ6nlr5W5M @katyperry,Twitter for iPhone,Twitter for iPhone,2013-09-30 01:15:30,Katy Perry
Who's staying up late tonight for another #PRISMPREVIEW?! Walking On Air comes out at MIDNIGHT EDT. I bet it will make your pony tail twirl!,Twitter for iPhone,Twitter for iPhone,2013-09-29 23:11:41,Katy Perry
@EagleNationNews bring it on then! #ROAR,Twitter for iPhone,Twitter for iPhone,2013-09-27 23:24:18,Katy Perry
Tickets are available for everyone now! #WeCanSurvive http://t.co/PtQMylmtE6,Twitter for iPhone,Twitter for iPhone,2013-09-27 17:01:07,Katy Perry
I ❤️ this song @hernameisbanks: http://t.co/OjQ0aTS5GU,Twitter for iPhone,Twitter for iPhone,2013-09-26 21:53:06,Katy Perry
Over selfie-ing is a sign of... (fill in the blank),Twitter for iPhone,Twitter for iPhone,2013-09-26 14:20:13,Katy Perry
"One of my favorite lines. “@elliegoulding: ...furthest thing from perfect, like everyone I know”",Twitter for iPhone,Twitter for iPhone,2013-09-26 14:08:34,Katy Perry
Have the ROARING spirit?! U still have 6 days to enter the #GMA ROAR contest for me to come play YOUR high school: http://t.co/TRDiZlj8Yu,Twitter for iPhone,Twitter for iPhone,2013-09-25 15:50:09,Katy Perry
Oh my GAWD. Now this is what I call school SPIRIT: http://t.co/tNBl211XLl I hear you roaring LAKEWOOD HIGH! 🐯,Twitter for iPhone,Twitter for iPhone,2013-09-25 15:44:50,Katy Perry
Berliners! Meet me at 5pm TODAY at the Douglas Store at Tauentzienstrasse for my #KILLERQUEEN Perfume launch &amp; sig http://t.co/8nDKAtsvC5,Twitpic,Twitpic,2013-09-25 08:28:23,Katy Perry
Oh hay Berlin! 💅,Twitter for iPhone,Twitter for iPhone,2013-09-25 04:42:47,Katy Perry
The Citi card pre-sale starts NOW! http://t.co/5HZRuRPRxn #WeCanSurvive,web,web,2013-09-24 17:02:14,Katy Perry
"Ready for the #WeCanSurvive Hollywood Bowl show 10/23 w/me &amp; my main ladies @elliegoulding, @sarabareilles, @teganandsara &amp; @KaceyMusgraves:",web,web,2013-09-24 17:01:27,Katy Perry
...and MYSELF! I will be playing new PRISM songs! YAY! Go to @radiodotcom for info about tickets: http://t.co/H8itIaJjrE,Twitter for iPhone,Twitter for iPhone,2013-09-23 19:29:48,Katy Perry
EXCITED to announce #WeCanSurvive a night at 🎶THE HOLLYWOOD BOWL🎶 Oct 23rd w/ @SaraBareilles @elliegoulding @KaceyMusgraves @teganandsara...,Twitter for iPhone,Twitter for iPhone,2013-09-23 19:28:24,Katy Perry
Welcome bb. “@AvonTBH: I think I've turned into a #KatyCat omfg”,Twitter for iPhone,Twitter for iPhone,2013-09-23 04:57:56,Katy Perry
YO I'ma DJ on #iTunesRadio! Check out my station to hear fun tid bits about the songs I personally picked for ur ears http://t.co/igS1uDtLdQ,Twitter for iPhone,Twitter for iPhone,2013-09-22 23:44:01,Katy Perry
RT @Grimezsz: respect to anyone who can do liquid eyeliner on the first try,Twitter for iPhone,Twitter for iPhone,2013-09-22 22:14:38,Katy Perry
RT @LoveKaty28: MOM I REPEAT I SAW THE TRUCK CAN I HAVE A TWEET NOW?! @KATYPERRY http://t.co/JvQzC1ij5r,Twitter for iPhone,Twitter for iPhone,2013-09-22 05:50:03,Katy Perry
"RT @Jesse_443: Worked at I Heart Radio and had to get a picture with @katyperry's truck.. Full gold wrap, it looked awesome! http://t.co/t3…",Twitter for iPhone,Twitter for iPhone,2013-09-22 05:48:21,Katy Perry
Ahhh that was soy fun! #iHeartRadioFestival,Twitter for iPhone,Twitter for iPhone,2013-09-21 08:35:19,Katy Perry
"You know you're living right when you wake up, brush your hair &amp; confetti falls out. NBD.",Twitter for iPhone,Twitter for iPhone,2013-09-18 19:37:44,Katy Perry
But don't you worry... I promise you'll like it! 🐯,Twitter for iPhone,Twitter for iPhone,2013-09-17 17:32:00,Katy Perry
"Remember these are NOT singles, just tastes to enjoy! #ROAR is still ROARING &amp; 2nd single from PRISM will not be announced for some time...",Twitter for iPhone,Twitter for iPhone,2013-09-17 17:30:24,Katy Perry
"Mark your calendars for the next #PRISMPREVIEW on SEPT 30 when you can hear/have the new song ""WALKING ON AIR..."" before the record hits.",Twitter for iPhone,Twitter for iPhone,2013-09-17 17:27:47,Katy Perry
Morning kittens. Hope you are enjoying #DARKHORSE http://t.co/sqdX3h6BsH It's just a TASTE of what my PRISM has in store for you...,Twitter for iPhone,Twitter for iPhone,2013-09-17 17:25:20,Katy Perry
No shame @vinnie_mate: That's right. This grown 25 year old man will b lining up for #PRISM when @katyperry drops that bad boy. #girlcansing,Twitter for iPhone,Twitter for iPhone,2013-09-17 07:22:55,Katy Perry
"Family 1st! @DemiLovve: @katyperry made the whole family listen to ur new song, turned off the tv &amp; sat them down at the table #DarkHorse!!",Twitter for iPhone,Twitter for iPhone,2013-09-17 07:21:06,Katy Perry
Yes! Stay in school! “@CoolestKatyCat: @katyperry I MADE MY TEACHERS LISTEN TO #DarkHorse ARE YOU PROUD??!?!?!?”,Twitter for iPhone,Twitter for iPhone,2013-09-17 06:00:44,Katy Perry
