"tt0993846","The Wolf of Wall Street","8.7","180 mins.","Martin Scorsese","Leonardo DiCaprio;Jonah Hill;Margot Robbie","Biography;Comedy;Crime;Drama","Based on the true story of Jordan Belfort, from his rise to a wealthy stockbroker living the high life to his fall involving crime, corruption and the federal government."
"tt1815862","After Earth","5.0","100 mins.","M. Night Shyamalan","Jaden Smith;David Denman;Will Smith","Action;Adventure;Sci-Fi","A crash landing leaves Kitai Raige and his father Cypher stranded on Earth, a millennium after events forced humanity's escape. With Cypher injured, Kitai must embark on a perilous journey to signal for help."
"tt2132285","The Bling Ring","5.7","90 mins.","Sofia Coppola","Katie Chang;Israel Broussard;Emma Watson","Biography;Crime;Drama","Inspired by actual events, a group of fame-obsessed teenagers use the internet to track celebrities' whereabouts in order to rob their homes."
"tt0790736","R.I.P.D.","5.6","96 mins.","Robert Schwentke","Ryan Reynolds;Jeff Bridges;Mary-Louise Parker","Action;Comedy;Crime;Fantasy;Sci-Fi","A recently slain cop joins a team of undead police officers working for the Rest in Peace Department and tries to find the man who murdered him."
"tt1413495","Paranoia","5.5","106 mins.","Robert Luketic","Liam Hemsworth;Gary Oldman;Harrison Ford","Drama;Thriller","An entry-level employee at a powerful corporation finds himself occupying a corner office, but at a dangerous price: he must spy on his boss's old mentor to secure for him a multi-billion dollar advantage."
"tt1517260","The Host","5.9","125 mins.","Andrew Niccol","Saoirse Ronan;Max Irons;Jake Abel","Adventure;Romance;Sci-Fi","When an unseen enemy threatens mankind by taking over their bodies and erasing their memories, Melanie will risk everything to protect the people she cares most about, proving that love can conquer all in a dangerous new world."
"tt2193215","The Counselor","5.8","117 mins.","Ridley Scott","Michael Fassbender;Pen̩lope Cruz;Cameron Diaz","Crime;Drama;Thriller","A lawyer finds himself in over his head when he gets involved in drug trafficking."
"tt2265398","Drinking Buddies","6.2","90 mins.","Joe Swanberg","Olivia Wilde;Jake Johnson;Anna Kendrick","Comedy;Drama;Romance","Luke and Kate are co-workers at a Chicago brewery, where they spend their days drinking and flirting..."
"tt2387559","Delivery Man","6.3","105 mins.","Ken Scott","Vince Vaughn;Chris Pratt;Cobie Smulders","Comedy;Drama","An affable underachiever finds out he's fathered 533 children through anonymous donations to a fertility clinic 20 years ago. Now he must decide whether or not to come forward when 142 of them file a lawsuit to reveal his identity."
"tt2171867","Empire State","5.1","94 mins.","Dito Montiel","Liam Hemsworth;Michael Angarano;Dwayne Johnson","Crime;Drama;Thriller","A drama centered on two childhood friends who plan to rob an armored car depository, and the NYPD officer who stands in their way."
"tt1682180","Stoker","6.9","99 mins.","Chan-wook Park","Mia Wasikowska;Nicole Kidman;Matthew Goode","Drama;Mystery;Thriller","After India's father dies, her Uncle Charlie, who she never knew existed, comes to live with her and her unstable mother. She comes to suspect this mysterious, charming man has ulterior motives and becomes increasingly infatuated with him."
"tt2024432","Identity Thief","5.7","111 mins.","Seth Gordon","Jason Bateman;Melissa McCarthy;John Cho","Comedy;Crime","Mild-mannered businessman Sandy Patterson travels from Denver to Florida to confront the deceptively harmless-looking woman who has been living it up after stealing Sandy's identity."
"tt1321511","Oldboy","4.9","104 mins.","Spike Lee","Josh Brolin;Elizabeth Olsen;Samuel L. Jackson","Action;Drama;Mystery;Thriller","Obsessed with vengeance, a man sets out to find out why he was kidnapped and locked into solitary confinement for 20 years without reason."
"tt1985966","Cloudy with a Chance of Meatballs 2","6.6","95 mins.","Cody Cameron","Kris Pearn;Bill Hader;Anna Faris;Will Forte","Animation;Comedy;Family;Fantasy;Sci-Fi","Flint Lockwood now works at The Live Corp Company for his idol Chester V. But he's forced to leave his post when he learns that his most infamous machine is still operational and is churning out menacing food-animal hybrids."
"tt1702439","Safe Haven","6.6","115 mins.","Lasse Hallstr̦m","Julianne Hough;Josh Duhamel;Cobie Smulders","Drama;Mystery;Romance;Thriller","A young woman with a mysterious past lands in Southport, North Carolina where her bond with a widower forces her to confront the dark secret that haunts her."
"tt1758795","The To Do List","5.8","104 mins.","Maggie Carey","Aubrey Plaza;Johnny Simmons;Bill Hader","Comedy","Feeling pressured to become more sexually experienced before she goes to college, Brandy Klark makes a list of things to accomplish before hitting campus in the fall."
"tt0790628","The Incredible Burt Wonderstone","5.9","100 mins.","Don Scardino","Steve Carell;Luke Vanek;Steve Buscemi","Comedy","When a street magician's stunts begins to make their show look stale, superstar magicians Burt Wonderstone and Anton Marvelton look to salvage on their act - and their friendship - by staging their own daring stunt."
"tt1606378","A Good Day to Die Hard","5.3","98 mins.","John Moore","Bruce Willis;Jai Courtney;Sebastian Koch","Action;Crime;Thriller","John McClane travels to Russia to help out his seemingly wayward son, Jack, only to discover that Jack is a CIA operative working undercover, causing the father and son to team up against underworld forces."
"tt2218003","Closed Circuit","6.1","96 mins.","John Crowley","Eric Bana;Rebecca Hall;Jim Broadbent","Crime;Drama;Mystery;Thriller","A high-profile terrorism case unexpectedly binds together two ex-lovers on the defense team - testing the limits of their loyalties and placing their lives in jeopardy."
"tt1905040","Devil's Pass","5.6","100 mins.","Renny Harlin","Holly Goss;Matt Stokoe;Luke Albright","Mystery;Thriller","Five young filmmakers retrace the steps of a doomed group of hikers in pursuit of an unsolvable mystery."
"tt2167202","Getaway","4.3","90 mins.","Courtney Solomon","Ethan Hawke;Selena Gomez;Jon Voight","Action;Crime","Former race-car driver Brent Magna is pitted against the clock when his wife is kidnapped by a mysterious villain. He commandeers a young woman's car and takes her on on a high-speed race against time."
"tt1235522","Broken City","6.1","109 mins.","Allen Hughes","Mark Wahlberg;Russell Crowe;Catherine Zeta-Jones","Crime;Drama;Thriller","In a city rife with injustice, ex-cop Billy Taggart seeks redemption and revenge after being double-crossed and then framed by its most powerful figure: Mayor Nicholas Hostetler."
"tt2023587","Mama","6.3","100 mins.","Andr̩s Muschietti","Jessica Chastain;Nikolaj Coster-Waldau;Megan Charpentier","Horror;Thriller","Annabel and Lucas are faced with the challenge of raising his young nieces that were left alone in the forest for 5 years.... but how alone were they?"
"tt2179116","The Kings of Summer","7.2","95 mins.","Jordan Vogt-Roberts","Nick Robinson;Gabriel Basso;Moises Arias","Comedy;Drama","Three teenage friends, in the ultimate act of independence, decide to spend their summer building a house in the woods and living off the land."
"tt1428538","Hansel & Gretel: Witch Hunters","6.1","88 mins.","Tommy Wirkola","Jeremy Renner;Gemma Arterton;Peter Stormare","Action;Fantasy;Horror","Hansel & Gretel are bounty hunters who track and kill witches all over the world. As the fabled Blood Moon approaches, the siblings encounter a new form of evil that might hold a secret to their past."
"tt1288558","Evil Dead","6.5","91 mins.","Fede Alvarez","Jane Levy;Shiloh Fernandez;Jessica Lucas","Horror","Five friends head to a remote cabin, where the discovery of a Book of the Dead leads them to unwittingly summon up demons living in the nearby woods. The evil presence possesses them until only one is left to fight for survival."
"tt1583421","G.I. Joe: Retaliation","5.8","110 mins.","Jon M. Chu","Dwayne Johnson;Channing Tatum;Adrianne Palicki","Action;Adventure;Sci-Fi;Thriller","The G.I. Joes are not only fighting their mortal enemy Cobra; they are forced to contend with threats from within the government that jeopardize their very existence."
"tt2358891","The Great Beauty","7.8","142 mins.","Paolo Sorrentino","Toni Servillo;Carlo Verdone;Sabrina Ferilli","Comedy;Drama","Jep Gambardella has seduced his way through the lavish nightlife of Rome for decades, but after his 65th birthday and a shock from the past, Jep looks past the nightclubs and parties to find a timeless landscape of absurd, exquisite beauty."
"tt2083355","The Best Man Holiday","6.8","123 mins.","Malcolm D. Lee","Monica Calhoun;Morris Chestnut;Melissa De Sousa","Comedy;Drama","When college friends reunite after 15 years over the Christmas holidays, they will discover just how easy it is for long-forgotten rivalries and romances to be ignited."
"tt1893256","Redemption","6.2","100 mins.","Steven Knight","Jason Statham;Agata Buzek;Vicky McClure","Action;Crime;Drama;Thriller","Homeless and on the run from a military court martial, a damaged ex-special forces soldier navigating London's criminal underworld seizes an opportunity to assume another man's identity -- transforming into an avenging angel in the process."
"tt1967545","Labor Day","6.7","111 mins.","Jason Reitman","Kate Winslet;Josh Brolin;Gattlin Griffith","Drama","Depressed single mom Adele and her son Henry offer a wounded, fearsome man a ride. As police search town for the escaped convict, the mother and son gradually learn his true story as their options become increasingly limited."
"tt2101341","Dead Man Down","6.5","118 mins.","Niels Arden Oplev","Colin Farrell;Noomi Rapace;Dominic Cooper","Action;Crime;Drama;Thriller","In New York City, a crime lord's right-hand man is seduced by a woman seeking retribution."
"tt2244901","I Give It a Year","5.8","97 mins.","Dan Mazer","Rose Byrne;Rafe Spall;Alex Macqueen","Comedy;Romance","Newlywed couple Nat and Josh are deliriously happy despite their differences, though friends and family aren't convinced that they can last. With their first anniversary approaching and attractive alternatives in the mix, can they last?"
"tt1311060","A.C.O.D.","5.7","88 mins.","Stu Zicherman","Adam Scott;Richard Jenkins;Catherine O'Hara","Comedy","A grown man caught in the crossfire of his parents 15-year divorce discovers he was unknowingly part of a study on divorced children and is enlisted in a follow-up years later, which wreaks new havoc on his family."
"tt1838520","The Truth About Emanuel","6.2","96 mins.","Francesca Gregorini","Kaya Scodelario;Jessica Biel;Alfred Molina","Drama;Thriller","A troubled young woman becomes obsessed with her mysterious new neighbor, who bears a striking resemblance to the girl's dead mother."
"tt1869716","The East","6.9","116 mins.","Zal Batmanglij","Brit Marling;Alexander Skarsg̴rd;Ellen Page","Crime;Drama;Thriller","An operative for an elite private intelligence firm finds her priorities changing dramatically after she is tasked with infiltrating an anarchist group known for executing covert attacks upon major corporations."
"tt2017020","The Smurfs 2","5.3","105 mins.","Raja Gosnell","Neil Patrick Harris;Jayma Mays;Katy Perry","Animation;Comedy;Family;Fantasy","The Smurfs team up with their human friends to rescue Smurfette, who has been kidnapped by Gargamel since she knows a secret spell that can turn the evil sorcerer's newest creation - creatures called the Naughties - into real Smurfs."
"tt2572632","Vendetta","5.8","106 mins.","Stephen Reynolds","Danny Dyer;Roxanne McKee;Simona Brhlikova","Action;Thriller","Special ops interrogation officer Jimmy Vickers tracks down a gang who slaughtered his parents. With police closing in & his old unit on his trail, he has to to evade capture long enough to complete his gruesome crusade."
"tt2058107","The Railway Man","7.2","116 mins.","Jonathan Teplitzky","Nicole Kidman;Hiroyuki Sanada;Colin Firth","Biography;Drama","A victim from World War II's ""Death Railway"" sets out to find those responsible for his torture. A true story."
"tt2403029","The Starving Games","3.2","83 mins.","Jason Friedberg","Aaron Seltzer;Maiara Walsh;Brant Daugherty;Cody Christian","Comedy","In this Hunger Games spoof, Kantmiss Evershot must fight for her life in the 75th annual Starving Games, where she could also win an old ham, a coupon for a foot-long sub, and a partially eaten pickle."
"tt2265534","The Lifeguard","5.6","98 mins.","Liz W. Garcia","Kristen Bell;Mamie Gummer;Martin Starr","Drama;Romance","A former valedictorian quits her reporter job in New York and returns to the place she last felt happy: her childhood home in Connecticut. She gets work as a lifeguard and starts a dangerous relationship with a troubled teenager."
"tt1711425","21 & Over","5.8","93 mins.","Jon Lucas","Scott Moore;Miles Teller;Justin Chon;Jonathan Keltz","Comedy","The night before his big medical school interview, a promising student celebrates his 21st birthday with his two best friends."
"tt1160996","The Colony","5.3","95 mins.","Jeff Renfroe","Kevin Zegers;Laurence Fishburne;Bill Paxton","Action;Sci-Fi;Thriller","Forced underground by the next ice age, a struggling outpost of survivors must fight to preserve humanity against a threat even more savage than nature."
